# visit_id,description,sequence_name,issued_at,iic_sequence_id,n_sps_exposures,n_mcs_exposures,n_agc_exposures,avg_exptime,eet_b,eet_r,eet_n,eet_m,pfs_design_id,avg_azimuth,avg_altitude,avg_insrot,seeing_median,transparency_median,notes
126589,iic,SSP_GA_crosscalib_ra288_decm11_P00V00,2025-05-29 04:57:37.138320,47392,12,0,14,75.0004997253418,5.7974124,,4.413725,8.48199,0x31c1c9aad49ed952,223.75301071693158,48.37862251544821,41.58801808850519,0.6477734,0.7924975,
126588,iic,SSP_GA_crosscalib_ra288_decm11_P00V00,2025-05-29 04:55:05.255441,47392,12,0,11,75.0002498626709,7.976045,,4.156393,10.864705,0x31c1c9aad49ed952,223.0138941225798,48.8073440220045,40.90265489661175,0.656657,0.8051668,
126587,iic,SSP_GA_crosscalib_ra288_decm11_P00V00,2025-05-29 04:52:30.832958,47391,12,0,11,75.0,13.221901,,4.6319575,17.332672,0x31c1c9aad49ed952,222.30886973505434,49.20323695307193,40.24765694659689,0.6690044,0.81706023,
126586,iic,SSP_GA_crosscalib_ra288_decm11_P00V00,2025-05-29 04:49:57.182555,47391,12,0,13,75.0002498626709,,,,,0x31c1c9aad49ed952,221.55179850260416,49.61317288434064,39.542250597918475,0.73500866,0.8815993,Very large AG error. Maybe mis-aligned. Th 2nd exp ok. by ichi@stn
126585,iic,,2025-05-29 04:42:03.844109,47388,0,9,6,4.800000190734863,,,,,0x31c1c9aad49ed952,226.02322179620916,49.60001494667747,31.83374665000222,0.69611627,1.8020694,
126584,iic,SSP_GA_outerdisk_l90_b28_faint_P00V05,2025-05-29 04:25:43.923543,47385,12,0,123,899.999755859375,958.8757,,524.9524,1136.8738,0x1fe407db7010b16a,337.1220769843592,41.535474738611384,-108.76175164597237,0.754786,0.9027482,
126583,iic,SSP_GA_outerdisk_l90_b28_faint_P00V05,2025-05-29 04:09:22.372113,47385,12,0,121,899.9992523193359,1147.9985,,519.9652,1213.5654,0x1fe407db7010b16a,338.970951158814,42.97032931606466,-103.95632859218267,0.72857857,0.9141334,
126582,iic,,2025-05-29 04:05:09.608348,47383,0,9,8,4.800000190734863,,,,,0x1fe407db7010b16a,340.1338782677284,43.754148776714615,-100.89227793766902,0.7816475,0.8893233,
126581,iic,SSP_GA_outerdisk_l90_b28_faint_P00V04,2025-05-29 03:48:48.310581,47380,12,0,122,899.9985046386719,1235.2241,,538.4494,1220.4153,0x22c72b7252024cf4,341.6144156319754,44.6156364440918,-97.60000411053093,0.710459,0.920127,
126580,iic,SSP_GA_outerdisk_l90_b28_faint_P00V04,2025-05-29 03:32:32.741127,47380,12,0,121,900.0002593994141,1421.622,,606.7547,1518.1864,0x22c72b7252024cf4,343.9183913493843,45.75263787100835,-92.40377317828897,0.6684231,0.92879635,
126579,iic,,2025-05-29 03:27:39.002358,47378,0,9,7,4.800000190734863,,,,,0x22c72b7252024cf4,344.45831807454425,46.003173192342125,-88.28514194488525,0.5897422,0.94588035,
126578,iic,EN1_S25A_run0001_postMer_obs0007,2025-05-29 03:11:19.504834,47375,12,0,130,899.9984893798828,1311.2131,1057.1426,552.1654,,0x7b34c8a817fa724d,325.4207096026775,39.399708831904036,-66.75507044883524,0.712009,0.80513394,
126577,iic,EN1_S25A_run0001_postMer_obs0007,2025-05-29 02:55:02.173244,47375,12,0,131,899.9994964599609,1181.0862,851.6168,466.2293,,0x7b34c8a817fa724d,326.75597680385573,41.54224593013865,-62.56676751488515,0.7043867,0.8078792,
126576,iic,,2025-05-29 02:50:18.250603,47372,0,9,7,4.800000190734863,,,,,0x7b34c8a817fa724d,327.65937423706055,42.78062136967977,-59.802891413370766,0.73403066,0.77000034,
126575,iic,EN1_S25A_run0001_postMer_obs0006,2025-05-29 02:33:51.165569,47369,12,0,132,899.9984893798828,1241.3958,949.5736,643.76733,,0x3a5acab29329c957,328.8771670935289,44.19912477889151,-56.810598870043485,0.72495025,0.78437257,
126574,iic,EN1_S25A_run0001_postMer_obs0006,2025-05-29 02:17:36.826562,47369,12,0,130,899.9990081787109,1283.7821,1030.3591,641.6286,,0x3a5acab29329c957,330.8375499038404,46.13241502608376,-52.091312043054806,0.71257025,0.79302114,
126573,iic,,2025-05-29 02:13:33.728807,47367,0,9,7,4.800000190734863,,,,,0x3a5acab29329c957,332.0823440551758,47.18990310033163,-49.07150014241537,0.68575585,0.8244016,
126572,iic,EN1_S25A_run0001_postMer_obs0006,2025-05-29 01:57:11.954735,47364,12,0,130,900.0005035400391,1433.2369,1159.1107,760.3215,,0x3a5acab29329c957,333.7002183468406,48.364253179323626,-45.843125003507765,0.655958,0.847996,
126571,iic,EN1_S25A_run0001_postMer_obs0006,2025-05-29 01:40:57.311213,47364,12,0,130,899.9994964599609,1470.3391,1100.0443,713.4273,,0x3a5acab29329c957,336.35033162434894,49.98925366164167,-40.510529938328766,0.65216756,0.8629611,
126570,iic,,2025-05-29 01:36:48.526379,47362,0,9,7,4.800000190734863,,,,,0x3a5acab29329c957,338.01409403483075,50.85703134536743,-37.072117487589516,0.70388544,0.764207,
126569,iic,EN1_S25A_run0001_postMer_obs0006,2025-05-29 01:20:30.113975,47359,12,0,130,900.0007476806641,1372.5022,1064.1338,716.86523,,0x3a5acab29329c957,340.1398976059252,51.786965322677204,-33.37942323648153,0.6166746,0.87952787,
126568,iic,EN1_S25A_run0001_postMer_obs0006,2025-05-29 01:04:13.304759,47359,12,0,129,900.0005035400391,1499.4148,1169.8165,724.3179,,0x3a5acab29329c957,343.4820143062636,52.98364234246802,-27.41886094730333,0.61831445,0.8539558,
126567,iic,,2025-05-29 00:58:49.191080,47356,0,9,14,4.800000190734863,,,,,0x3a5acab29329c957,345.6138610839844,53.603225105687194,-23.559198329323216,0.6510939,0.8576174,
126566,iic,EN1_S25A_run0001_postMer_obs0006,2025-05-29 00:41:47.277009,47353,12,0,136,899.9989929199219,1418.42,1183.6279,704.6008,,0x3a5acab29329c957,348.4736872522822,54.24885082594204,-18.88803315075326,0.6103539,0.8737491,
126565,iic,EN1_S25A_run0001_postMer_obs0006,2025-05-29 00:25:31.081700,47353,12,0,130,900.0009918212891,1376.3042,1139.55,611.13837,,0x3a5acab29329c957,352.4965770034498,54.89876138387512,-12.21810926240066,0.619188,0.86197996,
126564,iic,,2025-05-29 00:14:14.309986,47350,0,9,18,4.800000190734863,,,,,0x3a5acab29329c957,352.43837472666866,55.25925229943317,-4.712128753247469,0.6667767,0.86397624,
126563,iic,S25A_may_28,2025-05-29 00:05:20.659608,47347,12,0,95,449.9994888305664,751.7819,698.7178,278.6042,,0x76829d6e940d50ee,234.5205996049012,60.3033068791734,140.0299291960232,0.6598494,0.87615,
126562,iic,S25A_may_28,2025-05-28 23:56:32.674282,47347,12,0,94,449.9975051879883,739.7215,701.8887,261.28732,,0x76829d6e940d50ee,231.50161153803427,61.96326501028879,137.44042290581598,0.7143429,0.8780428,
126561,iic,S25A_may_28,2025-05-28 23:47:41.868905,47347,12,0,94,449.9989929199219,731.60864,703.9061,271.9926,,0x76829d6e940d50ee,228.13607594323537,63.55578742456184,134.50356910342262,0.7170147,0.8589121,
126560,iic,S25A_may_28,2025-05-28 23:38:54.824796,47347,12,0,95,449.9992446899414,691.33344,756.6388,291.97238,,0x76829d6e940d50ee,224.3781257349783,65.06512451171875,131.1723006483148,0.7374739,0.8635806,
126559,iic,,2025-05-28 23:30:20.477676,47344,0,9,8,4.800000190734863,,,,,0x76829d6e940d50ee,213.6748504638672,65.51381742037259,117.37975223247821,0.72812486,0.737387,
126558,iic,EN1_S25A_run0001_preMer_obs0001,2025-05-28 23:13:59.124129,47341,12,0,134,900.0002593994141,819.3982,772.05164,425.51013,,0xfb47c5b4bbda79d,10.475297378341505,54.44669214411739,-162.89472677805168,0.79883546,0.87600386,occasional cirrus. by ichi@stn
126557,iic,EN1_S25A_run0001_preMer_obs0001,2025-05-28 22:57:42.708643,47341,12,0,134,900.0,358.0878,332.87106,126.339165,,0xfb47c5b4bbda79d,14.25462594794518,53.62519100430286,-156.5198204863027,0.86472005,0.71349627,Thick cirrus passing by. by ichi@stn
126556,iic,,2025-05-28 22:43:28.705134,47331,0,9,46,4.800000190734863,,,,,0xfb47c5b4bbda79d,17.766132429534313,52.57412349476534,-150.39932969037224,0.9609868,0.58566606,
126555,iic,EN1_S25A_run0001_preMer_obs0001,2025-05-28 22:27:01.309702,47328,12,0,122,899.9984893798828,1.6692724,1.2812506,3.1212616,,0xfb47c5b4bbda79d,20.662819702771245,51.44966737396863,-145.17501482282367,0.91352594,0.22403748,Thick cirrus. by ichi@stn
126554,iic,EN1_S25A_run0001_preMer_obs0001,2025-05-28 22:10:43.932156,47328,12,0,119,899.99951171875,322.9087,293.80255,163.46004,,0xfb47c5b4bbda79d,23.64551180131208,49.98938529620032,-139.52152356666153,1.0002433,0.60085255,Thick cirrus occasionally passed. by ichi@stn
126553,iic,,2025-05-28 22:06:26.632148,47325,0,9,13,4.800000190734863,,,,,0xfb47c5b4bbda79d,25.19097635481093,49.09987608591715,-136.32506052652994,0.910668,0.35889992,
126552,iic,EN1_S25A_run0001_preMer_obs0001,2025-05-28 21:50:05.655685,47322,12,0,187,899.9992523193359,843.1554,756.75555,394.46896,,0xfb47c5b4bbda79d,26.93349940999349,47.917134765625,-132.84828540039064,0.9218754,0.7690897,
126551,iic,EN1_S25A_run0001_preMer_obs0001,2025-05-28 21:33:48.614191,47322,12,0,186,899.9980010986328,1187.5039,1002.11334,506.44434,,0xfb47c5b4bbda79d,29.193686247511142,46.103129747406086,-127.86056342649076,0.81172115,0.8180793,
126550,iic,,2025-05-28 21:24:18.107446,47319,0,9,11,4.800000190734863,,,,,0xfb47c5b4bbda79d,36.25173097848892,45.70833122730255,-117.18539237976074,0.90786886,0.79081684,
126549,iic,S25A_may_8,2025-05-28 21:15:22.780720,47316,12,0,63,449.99950408935547,940.6198,898.7311,388.61728,,0x541337c1478df2a1,217.0769986130121,67.31848510982483,124.58548646461307,0.6222642,1.0222353,
