# visit_id,description,sequence_name,issued_at,iic_sequence_id,n_sps_exposures,n_mcs_exposures,n_agc_exposures,avg_exptime,eet_b,eet_r,eet_n,eet_m,pfs_design_id,avg_azimuth,avg_altitude,avg_insrot,seeing_median,transparency_median,notes
123201,iic,SSP_GA_dra_S0P01V06,2025-03-31 05:28:31.244120,44478,12,0,110,449.9987487792969,50.44869,,37.351433,18.801592,0x46e709a839215d8c,354.8400760150064,51.685449781461,20.86907362614282,0.74197716,0.82316834,
123200,iic,SSP_GA_dra_S0P01V06,2025-03-31 05:19:46.652156,44478,12,0,101,449.99974822998047,168.01645,,38.53583,94.85814,0x46e709a839215d8c,356.77295206107345,51.842131521187575,24.309925958222035,0.79332507,0.8485084,
123199,iic,,2025-03-31 05:16:11.252595,44475,0,9,7,3.466666797796885,,,,,0x46e709a839215d8c,357.93561852496606,51.90238173111625,26.9459112416143,0.8467445,0.84580237,
123198,iic,,2025-03-31 04:57:05.023314,,0,0,0,,,,,,0x13eacc88b6a601f8,2.6045289039611816,51.877960205078125,35.20143127441406,,,
123197,iic,,2025-03-31 04:56:14.130628,,0,0,0,,,,,,0x13eacc88b6a601f8,2.7867016792297363,51.86853790283203,35.20143127441406,,,
123196,iic,,2025-03-31 04:55:38.886477,,0,0,0,,,,,,0x13eacc88b6a601f8,2.9168872833251953,51.862178802490234,35.19508361816406,,,
123195,iic,SSP_GA_dra_S0P01V06,2025-03-31 04:46:51.216073,44466,12,0,101,449.9987487792969,363.58127,,43.46349,322.87323,0x46e709a839215d8c,3.860433247289047,51.79871962223147,36.870998983899945,0.74158955,0.88210946,
123194,iic,SSP_GA_dra_S0P01V06,2025-03-31 04:38:06.000088,44466,12,0,101,449.99974822998047,328.85675,,38.193253,291.57297,0x46e709a839215d8c,5.725129585547988,51.625891925078896,40.19575883837169,0.7636538,0.86914206,
123193,iic,SSP_GA_dra_S0P01V06,2025-03-31 04:29:19.719749,44466,12,0,101,449.99849700927734,339.11188,,34.833443,279.38202,0x46e709a839215d8c,7.564362596063053,51.38626053754021,43.49897672615799,0.765175,0.8743958,
123192,iic,SSP_GA_dra_S0P01V06,2025-03-31 04:20:31.625600,44466,12,0,102,449.99949645996094,330.62546,,30.938189,273.81256,0x46e709a839215d8c,9.370093973671517,51.080867730117426,46.77347123681045,0.7828947,0.86967784,
