# visit_id,description,sequence_name,issued_at,iic_sequence_id,n_sps_exposures,n_mcs_exposures,n_agc_exposures,avg_exptime,eet_b,eet_r,eet_n,eet_m,pfs_design_id,avg_azimuth,avg_altitude,avg_insrot,seeing_median,transparency_median,notes
122954,iic,SSP_GA_umi_S0P00V03,2025-03-29 03:58:19.667028,44161,12,0,103,449.9992446899414,603.6449,,54.742558,367.599,0x7cbb627c996aec2,352.7884867741511,41.56101457889263,22.09981521276327,0.68250203,0.91738814,Forth fram of the field by arai@stn
122953,iic,,2025-03-29 03:57:06.623059,44160,12,0,0,13.904833634694418,,,,,0x7cbb627c996aec2,353.4033599853516,41.704429372151694,23.666356404622395,,,
122952,iic,,2025-03-29 03:56:10.446835,44159,1,0,0,21.714000701904297,,,,,0x7cbb627c996aec2,353.5381278991699,41.73360141118368,24.007940133412678,,,
122951,iic,SSP_GA_umi_S0P00V03,2025-03-29 03:44:37.647580,44158,11,0,160,449.99945068359375,,,,,0x7cbb627c996aec2,354.31693507120616,41.88639825912419,25.970729996797342,0.6499778,0.93304247,N3 camera ramp error by arai@stn
122950,iic,SSP_GA_umi_S0P00V03,2025-03-29 03:35:51.882091,44158,12,0,105,449.99774169921875,629.4665,,55.1682,387.93115,0x7cbb627c996aec2,355.59846656436014,42.09776435125442,29.17530485788981,0.64034075,0.94418,
122949,iic,SSP_GA_umi_S0P00V03,2025-03-29 03:27:08.449839,44158,12,0,104,449.9992446899414,602.50616,,51.611176,397.17856,0x7cbb627c996aec2,356.7216615813771,42.23626457104842,31.95939000143389,0.62769103,0.9483991,
122948,iic,,2025-03-29 03:20:58.276213,44155,0,9,12,3.466666797796885,,,,,0x7cbb627c996aec2,347.2129225450403,42.65798793119543,28.16599599052878,0.62543744,0.94146883,
122947,iic,EN1_S25A_run0000_posA_obs0000a,2025-03-29 03:04:42.192715,44152,12,0,241,899.9989929199219,2855.6516,2261.0725,241.01143,,0x2dbe30ae7a83ba0,12.621637016657449,54.02158171257364,-159.25877932952756,0.5983014,0.8639222,
122946,iic,EN1_S25A_run0000_posA_obs0000a,2025-03-29 02:48:26.468496,44152,12,0,244,899.9994964599609,2566.9138,1990.2308,202.12813,,0x2dbe30ae7a83ba0,16.269633178086856,53.06319506280505,-153.00431034267558,0.61535436,0.8265539,
122945,iic,,2025-03-29 02:44:45.957859,44149,0,9,10,3.466666797796885,,,,,0x2dbe30ae7a83ba0,18.22425848642985,52.42762311299642,-149.41008656819662,0.63539,0.7725298,
122944,iic,EN1_S25A_run0000_posA_obs0000a,2025-03-29 02:28:30.287043,44146,12,0,243,899.9984893798828,2348.513,1858.1467,193.99614,,0x2dbe30ae7a83ba0,20.353616412284442,51.58581349094218,-145.7081414367927,0.6403655,0.80955255,
122943,iic,EN1_S25A_run0000_posA_obs0000a,2025-03-29 02:12:16.592539,44146,12,0,201,899.9992370605469,2453.9976,1901.9761,183.12267,,0x2dbe30ae7a83ba0,23.308347730283383,50.17805521458755,-140.14301987636236,0.6510749,0.87708193,
122942,iic,,2025-03-29 02:02:43.454845,44143,0,9,13,3.466666797796885,,,,,0x2dbe30ae7a83ba0,30.2329600278069,49.8783577189726,-129.52578196806067,0.70224357,0.8230965,
122941,iic,S25A_march_29,2025-03-29 01:53:55.625897,44140,12,0,130,449.99949645996094,1526.9706,1175.8514,78.97233,,0x10d365e1aa46ca93,202.91094368536355,70.08182815025593,111.55017978478209,0.44707614,0.9600756,
122940,iic,S25A_march_29,2025-03-29 01:45:10.105771,44140,12,0,130,449.99949645996094,1469.7888,1195.1198,77.792656,,0x10d365e1aa46ca93,196.64653816076986,70.78678578343884,105.70136836844843,0.46632308,0.94991773,
122939,iic,S25A_march_29,2025-03-29 01:36:25.018727,44140,12,0,113,449.9992446899414,1215.7562,1015.0043,67.53608,,0x10d365e1aa46ca93,190.22177364951685,71.25518631516842,99.67897284658332,0.4617826,0.96275324,
122938,iic,S25A_march_29,2025-03-29 01:27:38.484873,44140,12,0,105,449.9992446899414,1397.9005,1277.3746,80.44171,,0x10d365e1aa46ca93,183.20379804999908,71.5036653636191,93.08305539678058,0.5349984,0.9559019,
122937,iic,,2025-03-29 01:23:18.486323,44137,0,9,6,3.466666797796885,,,,,0x10d365e1aa46ca93,180.249997093564,71.45283835274833,89.69363730294364,0.6422182,0.89128,
122936,iic,,2025-03-29 01:19:51.419983,44134,0,9,0,3.466666797796885,,,,,0x646c6933acf02e09,203.57231417569247,69.99229916659269,111.30395091663708,,,
122935,iic,,2025-03-29 01:14:10.819749,44131,12,0,0,13.90516710281372,,,,,0x646c6933acf02e09,200.55098681179982,70.37678225535267,109.34981903939877,,,
122934,iic,,2025-03-29 01:13:14.179482,44130,1,0,0,21.714000701904297,,,,,0x646c6933acf02e09,198.31963475545248,70.62709712982178,107.26629447937012,,,
122933,iic,,2025-03-29 01:11:28.901671,,0,0,0,,,,,,0x646c6933acf02e09,197.33706310183504,70.72461664953897,106.34725100495095,,,
122932,iic,,2025-03-29 01:07:11.815164,44128,3,0,0,21.714000701904297,,,,,0x646c6933acf02e09,195.1100638462947,70.92184903071477,104.26286932138296,,,
122931,iic,S25A_march_25,2025-03-29 01:05:03.384962,44127,3,0,161,488.56500244140625,,,,,0x646c6933acf02e09,192.71290917490043,71.10511959300322,102.01652930764591,0.50206566,1.0839367,"All frames were lost. Three N img with only 4/92 ramp read.  by arai@stn
n3 failed before shutter open. by moritani@stn"
122930,iic,S25A_march_25,2025-03-29 00:56:19.137357,44127,12,0,104,449.99949645996094,992.72284,924.8775,65.77822,,0x646c6933acf02e09,188.52108074369886,71.33295102800642,98.0810444786435,0.51196754,1.0292104,
122929,iic,S25A_march_25,2025-03-29 00:47:32.758762,44127,12,0,105,449.9992446899414,945.8819,921.2962,69.343636,,0x646c6933acf02e09,181.67801244826543,71.51601141066779,91.64627562023344,0.6373837,0.9900442,
122928,iic,S25A_march_25,2025-03-29 00:38:46.221116,44127,12,0,105,449.9992446899414,1214.0984,1137.8676,81.38257,,0x646c6933acf02e09,174.7381835073795,71.45088350547934,85.1171252052739,0.5785671,1.0013547,
122927,iic,,2025-03-29 00:34:41.986347,44124,0,9,14,3.466666797796885,,,,,0x646c6933acf02e09,170.4486459268106,71.29184228020745,80.79327743117874,0.590587,0.9974678,
122926,iic,,2025-03-29 00:28:42.349402,44121,0,0,21,5.0,,,,,0x646c6933acf02e09,165.62637222644895,70.97826616154161,76.51357801570448,0.6281185,1.0749007,"seeing=0.63, z=3.28 by arai@stn"
