# visit_id,description,sequence_name,issued_at,iic_sequence_id,n_sps_exposures,n_mcs_exposures,n_agc_exposures,avg_exptime,eet_b,eet_r,eet_n,eet_m,pfs_design_id,avg_azimuth,avg_altitude,avg_insrot,seeing_median,transparency_median,notes
123307,iic,SSP_GA_dra_S0P01V09,2025-04-01 03:55:48.985513,44613,12,0,102,449.99825286865234,65.96848,,5.1501217,42.758778,0x13ac438d34d6b3fd,13.43982925880246,50.11351954762529,54.3141464605564,0.75736094,0.3890928,
123306,iic,SSP_GA_dra_S0P01V09,2025-04-01 03:47:02.438985,44613,12,0,101,449.9979934692383,357.2332,,34.669567,265.12064,0x13ac438d34d6b3fd,15.087214750402113,49.59857819127102,57.454009074790804,0.7061659,0.8551292,
123305,iic,,2025-04-01 03:43:33.039400,44610,0,9,7,3.466666797796885,,,,,0x13ac438d34d6b3fd,16.084542353947956,49.249753634134926,59.57192309697469,0.67833096,0.8473909,
123304,iic,SSP_GA_dra_S0P01V07,2025-04-01 03:34:45.055526,44607,12,0,101,449.99849700927734,330.9255,,35.714706,263.86597,0x13eacc88b6a601f8,17.262097141530255,48.792696905608224,61.70378358293288,0.6550677,0.77617973,
123303,iic,SSP_GA_dra_S0P01V07,2025-04-01 03:25:59.826490,44607,12,0,101,449.99849700927734,401.74744,,39.229458,296.20395,0x13eacc88b6a601f8,18.73992257517547,48.15243752014461,64.67560669471477,0.606013,0.84940904,
123302,iic,SSP_GA_dra_S0P01V07,2025-04-01 03:17:13.140466,44607,12,0,101,449.99849700927734,302.02512,,27.983421,227.24254,0x13eacc88b6a601f8,20.146752352785008,47.46341656464074,67.58187625678302,0.6814748,0.7963781,
123301,iic,SSP_GA_dra_S0P01V07,2025-04-01 03:08:26.429724,44607,12,0,101,449.99849700927734,321.11575,,32.629356,243.9069,0x13eacc88b6a601f8,21.482240977545676,46.72776830137657,70.42401416196024,0.70876837,0.87228495,
123300,iic,,2025-04-01 03:04:36.660821,44604,0,9,10,3.466666797796885,,,,,0x13eacc88b6a601f8,22.27510140736898,46.25088602701823,72.28594614664713,0.64457446,0.8696161,
123299,iic,SSP_GA_dra_S0P01V08,2025-04-01 02:55:49.230284,44601,12,0,100,449.9989929199219,313.7039,,27.366869,229.44856,0x51b61574996ad2a,23.27488977602213,45.594661429376885,74.39614973918046,0.68561655,0.8782402,
123298,iic,SSP_GA_dra_S0P01V08,2025-04-01 02:47:04.078660,44601,12,0,101,449.9987487792969,340.63367,,26.088741,225.86601,0x51b61574996ad2a,24.428579387098257,44.76117542002461,77.0696404712035,0.66584176,0.8953165,
123297,iic,SSP_GA_dra_S0P01V08,2025-04-01 02:38:18.986456,44601,12,0,101,449.9987487792969,333.95074,,25.786192,214.76672,0x51b61574996ad2a,25.513172337574325,43.888689633073476,79.68803935685182,0.65702343,0.8948925,
123296,iic,SSP_GA_dra_S0P01V08,2025-04-01 02:29:31.887593,44601,12,0,101,449.99849700927734,316.7051,,23.019764,209.00435,0x51b61574996ad2a,26.53061611194329,42.9780663363452,82.25627241463496,0.6479928,0.89455676,
123295,iic,,2025-04-01 02:24:50.627148,44598,0,9,7,3.466666797796885,,,,,0x51b61574996ad2a,26.121098349491756,42.4191509882609,82.44211228688557,0.60618883,0.8977599,
123294,iic,SSP_GA_umi_S0P01V08,2025-04-01 02:15:58.272302,44595,12,0,106,449.99849700927734,413.05914,,47.608597,295.24277,0x2bfd1b3533baf5d5,3.616205847878971,42.78670942279655,48.69221754477058,0.64175355,0.9352836,
123293,iic,SSP_GA_umi_S0P01V08,2025-04-01 02:07:13.025763,44595,12,0,104,449.9987487792969,430.76544,,46.678623,290.7697,0x2bfd1b3533baf5d5,4.78442937760126,42.633951532273066,51.522451037452335,0.63166064,0.93077433,
123292,iic,SSP_GA_umi_S0P01V08,2025-04-01 01:58:27.928787,44595,12,0,104,449.99849700927734,456.35132,,49.81675,302.25464,0x2bfd1b3533baf5d5,5.922432285746889,42.44191274688575,54.30305887979754,0.6101418,0.93746024,
123291,iic,SSP_GA_umi_S0P01V08,2025-04-01 01:49:45.465683,44595,12,0,104,449.9987487792969,434.0797,,42.399307,300.48746,0x2bfd1b3533baf5d5,7.0452278630014815,42.20894042384681,57.075164046584135,0.63547003,0.91165614,
123290,iic,,2025-04-01 01:43:23.552965,44592,0,9,9,3.466666797796885,,,,,0x2bfd1b3533baf5d5,8.46464185361509,42.24950550220631,52.04720942179362,0.66171706,0.9039628,
123289,iic,EN1_S25A_run0000_posA_obs0001b,2025-04-01 01:27:07.282183,44589,12,0,195,899.9997406005859,1474.252,1265.545,125.980125,,0x66f21a1a703e36fa,28.50368133896147,46.70564003673661,-129.39951831788358,0.7875449,0.7720738,
123288,iic,EN1_S25A_run0000_posA_obs0001b,2025-04-01 01:10:51.124926,44589,12,0,195,899.9997406005859,603.861,427.4325,44.13191,,0x66f21a1a703e36fa,30.550614886271678,44.813268666377155,-124.61286137963805,0.6916079,0.44348678,
123287,iic,,2025-04-01 01:06:44.560078,44586,0,9,14,3.466666797796885,,,,,0x66f21a1a703e36fa,31.594465255737305,43.69241895173725,-121.90544208727385,0.71897167,0.37393618,
123286,iic,EN1_S25A_run0000_posA_obs0001b,2025-04-01 00:50:27.910161,44583,12,0,195,899.9989929199219,331.17883,266.03705,27.750143,,0x66f21a1a703e36fa,32.711086512221705,42.28998074934001,-118.96527827426296,0.77163416,0.33786523,
123285,iic,EN1_S25A_run0000_posA_obs0001b,2025-04-01 00:34:14.789884,44583,12,0,194,899.9992370605469,941.9344,819.14435,81.18023,,0x66f21a1a703e36fa,34.13413251273736,40.17796952313813,-114.71036961023482,0.7970696,0.6260007,
123284,iic,,2025-04-01 00:26:35.711613,44580,0,9,14,3.466666797796885,,,,,0x66f21a1a703e36fa,41.30970523231908,38.80672063325581,-104.94010222585578,0.7967569,0.40037552,
123283,iic,,2025-04-01 00:15:26.207987,44577,0,0,21,10.0,,,,,0x58e28abaec4ea861,280.4847185001817,34.85573072211687,168.95431376612464,0.75975585,0.7705072,
123282,agcc,,2025-04-01 00:14:06.609355,,0,0,1,10.0,,,,,0x58e28abaec4ea861,280.21453857421875,35.99631881713867,169.21031951904297,,,
123281,agcc,,2025-04-01 00:13:43.305265,,0,0,1,5.0,,,,,0x58e28abaec4ea861,280.19329833984375,36.0864372253418,169.2303466796875,,,
123280,iic,,2025-04-01 00:11:41.041638,,0,0,0,,,,,,0x58e28abaec4ea861,248.29905700683594,49.67021560668945,61.02547073364258,,,

