# visit_id,description,sequence_name,issued_at,iic_sequence_id,n_sps_exposures,n_mcs_exposures,n_agc_exposures,avg_exptime,eet_b,eet_r,eet_n,eet_m,pfs_design_id,avg_azimuth,avg_altitude,avg_insrot,seeing_median,transparency_median,notes
123519,iic,,2025-04-03 01:54:42.802905,44847,0,9,7,3.466666797796885,,,,,0x2dbe30ae7a83ba0,39.08620651245117,51.52301239013672,-118.80720825195313,0.5661754,0.92149997,
123518,iic,S25A_march_27,2025-04-03 01:45:54.741418,44844,12,0,106,449.99949645996094,1547.0491,1117.8359,75.80109,,0x110d35d372a982da,220.87655445314803,66.22468340171957,128.06213422091503,0.4788917,0.9990921,
123517,iic,S25A_march_27,2025-04-03 01:37:05.036269,44843,12,0,105,449.9982452392578,1752.4512,1262.1411,87.70379,,0x110d35d372a982da,216.32514543353386,67.52107389917913,123.9306901535898,0.47070262,1.0058804,
123516,iic,S25A_march_27,2025-04-03 01:28:20.119807,44843,12,0,105,449.99974822998047,1711.6729,1398.4847,92.655426,,0x110d35d372a982da,211.30528746105375,68.67237534295946,119.3270655677432,0.48355597,1.0036541,
123515,iic,S25A_march_27,2025-04-03 01:19:34.828537,44843,12,0,105,449.99849700927734,1590.5931,1205.7394,83.253914,,0x110d35d372a982da,205.79801615493557,69.6587212729793,114.23402947159175,0.47175723,0.935462,
123514,iic,S25A_march_27,2025-04-03 01:10:48.020044,44843,12,0,105,449.9982452392578,1799.993,1638.8696,99.59117,,0x110d35d372a982da,199.78903169315572,70.46133947146447,108.63905160912971,0.46111017,1.0060965,
123513,iic,,2025-04-03 01:06:11.550389,44840,0,9,12,3.466666797796885,,,,,0x110d35d372a982da,195.84045903822954,70.86258158964269,102.71020687327666,0.46197292,0.9873671,
123512,iic,,2025-04-03 00:58:46.000836,44837,0,0,21,7.0,,,,,0x110d35d372a982da,190.0030343698901,71.26620554369549,38.351330158322355,0.736744,0.017939502,
123511,agcc,,2025-04-03 00:56:54.686761,,0,0,1,5.0,,,,,0x110d35d372a982da,186.0673370361328,71.43903350830078,34.653690338134766,,,
123510,iic,,2025-04-03 00:54:11.643741,,0,0,0,,,,,,0x110d35d372a982da,267.2392272949219,35.34226989746094,72.16866302490234,,,
