# visit_id,description,sequence_name,issued_at,iic_sequence_id,n_sps_exposures,n_mcs_exposures,n_agc_exposures,avg_exptime,eet_b,eet_r,eet_n,eet_m,pfs_design_id,avg_azimuth,avg_altitude,avg_insrot,seeing_median,transparency_median,notes
123060,iic,,2025-03-30 02:30:47.648636,44294,0,9,9,3.466666797796885,,,,,0x2dbe30ae7a83ba0,20.220801762172155,51.65384892054966,-145.7970564705985,0.704622,0.5607331,
123059,iic,EN1_S25A_run0000_posA_obs0000b,2025-03-30 02:14:29.208883,44291,12,0,195,899.9992370605469,1333.685,1218.6119,122.64083,,0x2dbe30ae7a83ba0,22.24371094471963,50.72337493506234,-142.18355983724373,0.70214415,0.6511213,
123058,iic,EN1_S25A_run0000_posA_obs0000b,2025-03-30 01:58:16.206000,44291,12,0,193,899.9979858398438,1317.2931,1174.6216,110.97076,,0x2dbe30ae7a83ba0,25.050236470920524,49.179752693962804,-136.70766739992752,0.6629641,0.61231774,
123057,iic,,2025-03-30 01:49:02.529020,44288,0,9,15,3.466666797796885,,,,,0x2dbe30ae7a83ba0,30.73341002831092,48.83701568994767,-127.65897212884364,0.711314,0.41880205,
123056,iic,S25A_march_30,2025-03-30 01:39:43.546650,44285,12,0,108,449.99949645996094,265.48788,269.66852,17.801987,,0x9c981988ca7ba83,188.1778859829684,71.35659342074612,97.7589114477875,0.6914798,0.5972319,
123055,iic,S25A_march_30,2025-03-30 01:30:58.238901,44285,12,0,104,449.9987487792969,359.08148,393.09906,26.220078,,0x9c981988ca7ba83,181.1297484911405,71.52958290393536,91.13153149531438,0.73659074,0.66360325,
123054,iic,S25A_march_30,2025-03-30 01:22:13.132940,44285,12,0,103,449.9987487792969,606.9061,619.1831,39.991024,,0x9c981988ca7ba83,174.20681403233453,71.44522765966562,84.61873835783739,0.66674423,0.8077267,
123053,iic,S25A_march_30,2025-03-30 01:13:26.034041,44285,12,0,104,449.99849700927734,865.15063,877.4368,53.090076,,0x9c981988ca7ba83,167.41236607309733,71.11325182755027,78.23498385488702,0.59912825,0.8721536,
123052,iic,,2025-03-30 01:08:53.216914,44282,0,9,8,3.466666797796885,,,,,0x9c981988ca7ba83,164.5281231689453,70.82393432617188,75.12518646240234,0.650822,0.9220195,
123051,iic,S25A_march_26,2025-03-30 00:59:52.612144,44279,12,0,107,450.0,558.9565,545.0127,40.403854,,0x74335df3a1635ebe,187.0682613937943,71.39346179255733,96.7147679152312,0.66784793,0.8163459,
123050,iic,S25A_march_26,2025-03-30 00:51:07.920320,44279,12,0,104,449.9990005493164,558.70026,580.89575,40.38635,,0x74335df3a1635ebe,180.0769762103067,71.52474099483216,90.1395468460886,0.69936365,0.7911264,
123049,iic,S25A_march_26,2025-03-30 00:42:22.436457,44279,12,0,105,449.99849700927734,372.55676,374.35123,26.989954,,0x74335df3a1635ebe,173.15494953173598,71.4021265472846,83.62837168616706,0.63362306,0.5866226,
123048,iic,S25A_march_26,2025-03-30 00:33:40.496729,44279,12,0,104,449.99849700927734,220.23894,214.61476,15.2493515,,0x74335df3a1635ebe,166.46028392736991,71.03799409273138,77.340280414198,0.62646365,0.4309758,
123047,iic,,2025-03-30 00:29:57.005275,44276,0,9,10,3.466666797796885,,,,,0x74335df3a1635ebe,162.47863085516568,70.70636880808863,73.25693669812432,0.6954519,0.32697368,
123046,iic,,2025-03-30 00:21:14.046635,44273,0,0,21,4.0,,,,,0x74335df3a1635ebe,156.2559392175009,69.96687973377317,67.75509750011355,0.8085152,0.5803333,
123045,iic,,2025-03-30 00:16:25.649556,44271,0,0,1,2.0,,,,,0x74335df3a1635ebe,184.88835652669272,63.150377909342446,63.64704259236654,0.5816154,0.6613826,
