# visit_id,description,sequence_name,issued_at,iic_sequence_id,n_sps_exposures,n_mcs_exposures,n_agc_exposures,avg_exptime,eet_b,eet_r,eet_n,eet_m,pfs_design_id,avg_azimuth,avg_altitude,avg_insrot,seeing_median,transparency_median,notes
128745,iic,,2025-06-29 01:18:32.093335,49910,0,9,8,4.800000190734863,,,,,0x46e709a839215d8c,336.5416259765625,45.46085460369404,-14.607198568490835,0.81617564,0.8148344,
128744,iic,SSP_GA_dra_S0P00V05,2025-06-29 01:02:09.339472,49907,12,0,182,900.0009918212891,530.9965,,292.86386,1007.81964,0x78a9ff408eee9b58,337.15075658510807,45.86760565352766,-13.435870552062989,0.77239496,0.9058221,
128743,iic,SSP_GA_dra_S0P00V05,2025-06-29 00:45:50.609983,49907,12,0,183,899.9989776611328,383.00073,,184.84541,734.45746,0x78a9ff408eee9b58,339.5353814314756,47.284374018780866,-8.249805819436055,0.91892874,0.87859863,
128742,iic,,2025-06-29 00:39:35.912564,49904,0,9,34,4.800000190734863,,,,,0x78a9ff408eee9b58,341.11822744516223,48.086237002641724,-4.881766612713154,0.9174609,0.8696675,
128741,iic,SSP_GA_dra_S0P00V04,2025-06-29 00:23:13.764518,49901,12,0,131,899.9984893798828,326.55542,,156.71393,682.7605,0x55b74ebf7c82dc6a,343.2534943207135,48.98745034221461,-0.6813439528666748,0.94226736,0.897759,
128740,iic,SSP_GA_dra_S0P00V04,2025-06-29 00:06:55.984571,49901,12,0,139,899.9997406005859,421.39926,,201.84415,887.62524,0x55b74ebf7c82dc6a,346.2975382924507,50.026265380203085,5.193862279256185,0.8356344,0.9129158,
128739,iic,,2025-06-29 00:02:33.521678,49898,0,9,7,4.800000190734863,,,,,0x55b74ebf7c82dc6a,347.66176986694336,49.836526234944664,7.650025467077891,0.7562886,0.92350835,
128738,iic,SSP_GA_umi_S0P00V03,2025-06-28 23:53:41.782911,49895,12,0,104,449.99949645996094,232.69673,,104.11086,418.24982,0x7cbb627c996aec2,341.1504018683183,35.10123405274022,-12.379293514781022,0.79006237,0.8935552,
128737,iic,SSP_GA_umi_S0P00V03,2025-06-28 23:44:50.898956,49895,12,0,105,450.00025177001953,166.42702,,70.59554,306.5989,0x7cbb627c996aec2,341.8049278801651,35.76340294788234,-9.954040581581152,0.9189311,0.85858303,
128736,iic,,2025-06-28 23:40:56.449170,49892,0,9,7,4.800000190734863,,,,,0x7cbb627c996aec2,342.1847457885742,36.15817308425903,-8.326570431391398,1.140157,0.8070999,
128735,iic,SSP_GA_umi_S0P01V07,2025-06-28 23:24:19.311425,49889,12,0,197,899.9994964599609,207.01973,,131.68163,402.68524,0x4cf95f592b4a460c,342.03229563266416,36.847748082800756,-7.597606218313869,0.9903125,0.8149231,
128734,iic,SSP_GA_umi_S0P01V07,2025-06-28 23:08:01.742230,49889,12,0,193,900.0000152587891,157.00685,,108.37401,304.1442,0x4cf95f592b4a460c,343.4673372805889,37.99794534688156,-2.936949049933628,1.0998286,0.78712285,
128733,iic,,2025-06-28 23:03:57.049374,49886,0,9,10,4.800000190734863,,,,,0x4cf95f592b4a460c,344.32806294759115,38.604373931884766,-0.11725573440392813,1.2788103,0.7343282,
128732,iic,SSP_GA_umi_S0P01V06,2025-06-28 22:47:34.660878,49883,12,0,193,900.000244140625,190.03882,,110.69853,387.6783,0x54ec3ce3419897b0,345.44402524174336,39.29117204730209,3.009723824432038,0.98771864,0.7660641,
128731,iic,SSP_GA_umi_S0P01V06,2025-06-28 22:31:16.449475,49883,12,0,194,900.000244140625,234.69502,,115.71952,462.24857,0x54ec3ce3419897b0,347.1670826419154,40.203111212173894,7.875043504955223,0.8978711,0.7919002,
128730,iic,,2025-06-28 22:27:03.643681,49880,0,9,10,4.800000190734863,,,,,0x54ec3ce3419897b0,348.2339213053385,40.66721725463867,10.930889892578126,0.87839186,0.80189496,
128729,iic,SSP_GA_umi_S0P00V05,2025-06-28 22:10:36.084605,49877,12,0,137,900.000244140625,259.7378,,180.08174,469.26297,0x1aed056092298950,350.8210974121094,40.997056329900566,16.963923128301445,0.890804,0.8422603,
128728,iic,SSP_GA_umi_S0P00V05,2025-06-28 21:54:18.482569,49877,12,0,193,900.0005035400391,215.02515,,147.54779,381.96033,0x1aed056092298950,352.60990073822575,41.505379915853496,21.60414755868049,0.78129506,0.64435005,
128727,iic,,2025-06-28 21:50:26.605021,49874,0,9,8,4.800000190734863,,,,,0x1aed056092298950,353.74000197190503,41.767639013437126,24.683298477759728,0.75759196,0.4064227,
128726,iic,SSP_GA_umi_S0P00V04,2025-06-28 21:34:05.093406,49871,12,0,95,900.000244140625,81.12117,,60.880882,142.83923,0x77f41009c8fb35d9,355.11132237299574,42.01314686480617,27.926268043318345,0.88829494,0.40777585,
128725,iic,SSP_GA_umi_S0P00V04,2025-06-28 21:17:47.644731,49871,12,0,81,899.9992523193359,8.460462,,4.8895054,13.27518,0x77f41009c8fb35d9,357.206694807743,42.27173284518938,33.12383710241025,0.91974086,0.13277704,
128724,iic,,2025-06-28 21:13:24.558610,49868,0,9,11,4.800000190734863,,,,,0x77f41009c8fb35d9,358.4331045150757,42.36166489124298,36.30518043041229,0.9387997,0.06839197,
128723,iic,SSP_GA_umi_S0P00V03,2025-06-28 21:04:35.544228,49865,12,0,46,449.99949645996094,1.9823208,,1.1578844,3.151373,0x7cbb627c996aec2,359.4364922636299,42.3943845687374,38.604209981938844,0.9974619,0.14290406,
128722,iic,SSP_GA_umi_S0P00V03,2025-06-28 20:55:47.000403,49865,12,0,106,450.0009994506836,10.520734,,3.5479653,16.430454,0x7cbb627c996aec2,5.631055138735735,42.394466901609036,41.359230704150846,0.91968745,0.27877495,
128721,iic,,2025-06-28 20:49:32.739741,49862,0,9,9,4.800000190734863,,,,,0x7cbb627c996aec2,1.8390046102660043,42.744073322841096,36.504885809762136,0.88453424,0.8734016,
128720,iic,EN1_S25A_run0002_preMer_obs0001,2025-06-28 20:33:13.125065,49859,12,0,194,900.0007629394531,969.80084,1120.5208,697.98816,,0x3c9ba7ccff857f9c,19.080241039050577,52.089796502669856,-148.05301527008606,0.8071513,0.9005463,
128719,iic,EN1_S25A_run0002_preMer_obs0001,2025-06-28 20:16:55.702614,49859,12,0,192,899.9990081787109,778.3771,839.1318,493.03098,,0x3c9ba7ccff857f9c,22.203332182648893,50.73418970479594,-142.2859420578201,0.8260425,0.8582779,
128718,iic,,2025-06-28 20:08:09.762956,49856,0,9,31,4.800000190734863,,,,,0x3c9ba7ccff857f9c,25.228869967990452,49.88814200295342,-137.75873136520386,0.75024265,0.873646,
128717,iic,,2025-06-28 19:58:30.509312,49853,0,0,21,10.0,,,,,0x8345e4025f70c94,115.91744107978289,51.98674020101858,-57.79107843443405,0.8360483,0.8893328,"Z=3.24, FW=0.8~0.9"". by ichi@stn"

