# visit_id,description,sequence_name,issued_at,iic_sequence_id,n_sps_exposures,n_mcs_exposures,n_agc_exposures,avg_exptime,eet_b,eet_r,eet_n,eet_m,pfs_design_id,avg_azimuth,avg_altitude,avg_insrot,seeing_median,transparency_median,notes,visit_set_notes
129093,iic,S25A_june_88,2025-07-01 22:49:48.355441,50185,12,0,101,449.99974822998047,652.4424,853.7065,371.9692,,0x7a1d5b7e549d508,330.44934743496,61.609565152323306,-129.71745059760335,0.6775368,0.9358406,,
129092,iic,,2025-07-01 22:45:17.447521,50182,0,9,11,4.800000190734863,,,,,0x7a1d5b7e549d508,331.87433338165283,62.137014746665955,-127.41973114013672,0.6567183,0.93159556,,
129091,iic,S25A_june_84,2025-07-01 22:36:29.685565,50179,12,0,75,449.99949645996094,499.88068,714.79,310.1934,,0x4086293e6381384,326.86036227396784,60.029441833496094,-135.08255641507787,0.7454137,0.97404206,,
129090,iic,S25A_june_84,2025-07-01 22:27:44.408922,50179,12,0,74,449.99949645996094,531.9172,831.30115,321.2333,,0x4086293e6381384,329.22905142355285,61.125680475427004,-131.50638001717178,0.7262943,0.975456,,
129089,iic,S25A_june_84,2025-07-01 22:18:56.490668,50179,12,0,74,450.0017547607422,498.7011,775.705,295.56143,,0x4086293e6381384,331.8136590535209,62.14196224340657,-127.7239258017316,0.738976,0.9733654,,
129088,iic,S25A_june_84,2025-07-01 22:10:08.839138,50179,12,0,77,450.00025177001953,517.27386,822.3341,289.53555,,0x4086293e6381384,334.6853273453251,63.090003401233304,-123.63576359902659,0.700475,0.9738234,,
129087,iic,,2025-07-01 22:05:37.566565,50176,0,9,13,4.800000190734863,,,,,0x4086293e6381384,336.3933520846897,63.58055803510878,-121.02380604214139,0.7045619,0.9279538,,
129086,iic,S25A_june_82,2025-07-01 21:56:48.888231,50173,12,0,103,449.9987487792969,671.3713,994.17377,376.41235,,0x3f2b63fb5d2eb29f,334.6970711675819,63.10140336999571,-123.61374948105374,0.5629954,0.8542723,,
129085,iic,S25A_june_82,2025-07-01 21:47:59.345236,50173,12,0,104,450.0,706.7681,1097.1365,412.66882,,0x3f2b63fb5d2eb29f,337.767083711031,63.9395601920534,-119.34723557467666,0.53213996,0.8843611,,
129084,iic,S25A_june_82,2025-07-01 21:39:14.048890,50173,12,0,102,449.9990005493164,647.236,1019.225,325.06277,,0x3f2b63fb5d2eb29f,341.06278760956553,64.67141972983755,-114.85852597864663,0.51382965,0.8974595,,
129083,iic,S25A_june_82,2025-07-01 21:30:25.508040,50173,12,0,104,450.00025177001953,605.1975,954.97076,349.20758,,0x3f2b63fb5d2eb29f,344.5550199809827,65.28383873752429,-110.18068607458088,0.5269798,0.89759254,,
129082,iic,,2025-07-01 21:25:38.569314,50170,0,9,9,4.800000190734863,,,,,0x3f2b63fb5d2eb29f,334.62761943680897,65.22585882459369,-109.11535562787738,0.5761243,0.84648395,,
129081,iic,EN1_S25A_run0002_preMer_obs0000,2025-07-01 21:09:18.252766,50167,12,0,138,900.0002593994141,624.30975,1037.8633,612.4973,,0x1216e9317685c329,8.280258695141073,54.7917479091603,-166.52450197956622,0.8818943,1.0016483,,
129080,iic,EN1_S25A_run0002_preMer_obs0000,2025-07-01 20:53:01.098885,50167,12,0,170,899.9977569580078,159.14255,305.65405,197.82634,,0x1216e9317685c329,12.335974452782237,54.07675644099887,-159.77171961093578,1.209799,0.82296693,,
129079,iic,,2025-07-01 20:47:25.965328,50164,0,9,27,4.800000190734863,,,,,0x1216e9317685c329,14.421427488327026,53.590094208717346,-156.14023852348328,1.0537428,0.7989595,,
129078,iic,EN1_S25A_run0002_preMer_obs0000,2025-07-01 20:31:02.989530,50161,12,0,194,899.9990081787109,763.45337,1172.8083,804.0348,,0x1216e9317685c329,17.08056774482629,52.79810163600892,-151.6131851078612,0.77876556,0.93674594,,
129077,iic,EN1_S25A_run0002_preMer_obs0000,2025-07-01 20:14:44.296530,50161,12,0,194,899.9994964599609,1130.458,1464.9827,891.354,,0x1216e9317685c329,20.393548936034843,51.559454165265,-145.66120192814608,0.6594937,1.0165977,,
129076,iic,,2025-07-01 20:06:31.670334,50158,0,9,23,4.800000190734863,,,,,0x1216e9317685c329,23.932670286723546,50.835753440856934,-140.67086335590906,0.59462273,1.0854614,,
129075,iic,,2025-07-01 19:56:15.671805,50155,0,0,21,10.0,,,,,0x8345e4025f70c94,118.05946864638217,53.96992714460506,-56.11310923376749,0.6192425,0.99802035,"z = 3.20, seeing = 0.75 arcsec by koshida@stn","z = 3.20, seeing = 0.75 arcsec by koshida@stn"

