# visit_id,description,sequence_name,issued_at,iic_sequence_id,n_sps_exposures,n_mcs_exposures,n_agc_exposures,avg_exptime,eet_b,eet_r,eet_n,eet_m,pfs_design_id,avg_azimuth,avg_altitude,avg_insrot,seeing_median,transparency_median,notes,visit_set_notes
129254,iic,S25A_june_61,2025-07-03 01:05:40.570264,50306,12,0,52,449.99949645996094,91.86749,117.46491,43.62738,,0x1e01bcab681f01f8,106.0946298508417,48.65842960902623,24.926797194707962,1.2853763,0.92797613,,
129253,iic,S25A_june_61,2025-07-03 00:56:51.750996,50306,12,0,76,450.0009994506836,112.21522,141.0807,51.62488,,0x1e01bcab681f01f8,104.63702462389578,46.49879627601773,24.046286040661382,1.1585596,0.91089815,,
129252,iic,,2025-07-03 00:52:24.808794,50303,0,9,13,4.800000190734863,,,,,0x1e01bcab681f01f8,103.94627973768446,45.417938974168564,23.60927078458998,1.2707613,0.8650654,,
129251,iic,S25A_june_60,2025-07-03 00:43:36.678622,50300,12,0,100,450.0,68.0511,84.61227,37.238544,,0x4cdc6357822cb199,103.52290124086598,44.72184104350076,23.40848240449061,1.3274963,0.77935445,,
129250,iic,S25A_june_60,2025-07-03 00:34:47.151409,50300,12,0,101,450.0,90.35403,111.897766,42.535904,,0x4cdc6357822cb199,102.33353341389171,42.704656779472465,22.767517644196307,1.210299,0.7951725,,
129249,iic,S25A_june_60,2025-07-03 00:26:01.967579,50300,12,0,100,449.99974822998047,139.19452,166.48993,75.93971,,0x4cdc6357822cb199,101.20362246688919,40.66557070983583,22.198061871884473,1.0692772,0.8429955,,
129248,iic,S25A_june_60,2025-07-03 00:17:13.235734,50300,12,0,100,450.0,100.56567,137.56126,56.728706,,0x4cdc6357822cb199,100.13867802406425,38.630774218051585,21.698841465053274,1.106274,0.8292212,,
129247,iic,,2025-07-03 00:08:06.129365,50297,0,9,16,4.800000190734863,,,,,0x4cdc6357822cb199,104.64226005190895,37.6694772811163,17.21601894923619,0.93553853,0.8578682,,
129246,iic,S25A_june_89,2025-07-02 23:59:17.687937,50294,12,0,100,450.0,601.67914,754.6472,324.10205,,0x3cb485a091f29697,316.5686364385295,52.0574036772028,-152.96137436739917,0.68512505,0.9713655,,
129245,iic,S25A_june_89,2025-07-02 23:50:32.383939,50294,12,0,100,449.99974822998047,756.52454,970.19635,379.6526,,0x3cb485a091f29697,317.814808252439,53.457904910566796,-150.46291499351386,0.598463,0.9793961,,
129244,iic,S25A_june_89,2025-07-02 23:41:43.111179,50294,12,0,102,450.00025177001953,834.302,1100.636,427.23264,,0x3cb485a091f29697,319.2216795386338,54.83561920538181,-147.80214426924542,0.5643156,0.9880515,,
129243,iic,S25A_june_89,2025-07-02 23:32:58.140139,50294,12,0,101,450.00050354003906,875.2546,1143.9077,462.9652,,0x3cb485a091f29697,320.78852716455316,56.170725629834706,-144.99311497880907,0.5427679,0.9793838,,
129242,iic,,2025-07-02 23:28:05.571706,50291,0,9,16,4.800000190734863,,,,,0x3cb485a091f29697,321.78370884486606,56.92944163367862,-143.1404255458287,0.580733,0.96896374,,
129241,iic,S25A_june_86,2025-07-02 23:19:16.950812,50288,12,0,53,450.0,537.75256,789.4014,391.3546,,0x51cedf4b3e1c681a,319.6873134719991,55.270782470703125,-146.93708915353935,0.6570223,1.052503,,
129240,iic,S25A_june_86,2025-07-02 23:10:32.050443,50288,12,0,52,450.00074768066406,506.13828,822.0552,398.16187,,0x51cedf4b3e1c681a,321.2977289109003,56.58403124128069,-144.0946293422154,0.6616822,1.0454372,,
129239,iic,S25A_june_86,2025-07-02 23:01:46.164350,50288,12,0,80,450.00050354003906,406.5305,681.5618,323.35184,,0x51cedf4b3e1c681a,323.218994140625,57.93749526124563,-140.86338209069294,0.7199509,0.99947476,,
129238,iic,S25A_june_86,2025-07-02 22:52:57.756124,50288,12,0,103,450.0007553100586,387.36682,636.71356,299.35736,,0x51cedf4b3e1c681a,325.0630187988281,59.05960160407467,-137.89109617961202,0.7528552,0.97792417,,
129237,iic,,2025-07-02 22:49:03.004499,50285,0,9,8,4.800000190734863,,,,,0x51cedf4b3e1c681a,326.3974339411809,59.78950617863582,-135.55558600792517,0.8511797,0.8785211,,
129236,iic,,2025-07-02 22:45:07.682530,50280,0,9,6,4.800000190734863,,,,,0x51cedf4b3e1c681a,327.3412225896662,60.26206502047452,-134.0434535633434,0.8435616,0.85376906,,
129235,iic,S25A_june_85,2025-07-02 22:36:19.307698,50277,12,0,41,449.99825286865234,201.87428,371.4004,185.14781,,0x6e52f899057b0e81,327.59529021849113,60.382572909435595,-133.963205912027,0.92641366,0.9681429,,
129234,iic,S25A_june_85,2025-07-02 22:27:33.979690,50277,12,0,40,450.00000762939453,141.96266,267.39923,131.44041,,0x6e52f899057b0e81,330.0331059208623,61.45489403053566,-130.32043532383295,1.0373926,0.96002275,,
129233,iic,S25A_june_85,2025-07-02 22:18:49.177503,50277,12,0,41,449.9985046386719,95.43084,174.02463,88.36139,,0x6e52f899057b0e81,332.6965754865164,62.44689987366458,-126.45747439832573,1.1530424,0.95506734,,
129232,iic,S25A_june_85,2025-07-02 22:10:01.027538,50277,12,0,50,449.9985046386719,85.023224,159.76538,80.132225,,0x6e52f899057b0e81,335.8099443794477,63.41171638564308,-122.0629462818108,1.1924539,0.93060696,,
129231,iic,,2025-07-02 22:05:20.776765,50274,0,9,14,4.800000190734863,,,,,0x6e52f899057b0e81,337.4168564645868,63.84363455521433,-119.6179727253161,1.3575857,0.8638397,,
129230,iic,S25A_june_83,2025-07-02 21:56:22.873556,50271,12,0,107,449.99925231933594,82.712616,145.24417,73.48123,,0x79df945a3ff27a5c,335.72040930459667,63.39439817916515,-122.18416382545648,1.1799717,0.7857261,,
129229,iic,S25A_june_83,2025-07-02 21:47:37.825227,50271,12,0,105,449.99849700927734,54.174503,107.83248,47.88025,,0x79df945a3ff27a5c,338.8796673092232,64.20037162021438,-117.82463012261414,1.3949268,0.7640472,,
129228,iic,S25A_june_83,2025-07-02 21:38:52.725322,50271,12,0,104,449.9987487792969,48.905945,92.501755,41.456184,,0x79df945a3ff27a5c,342.22262193597675,64.88794332257869,-113.29858007841703,1.3301113,0.75752294,,
129227,iic,S25A_june_83,2025-07-02 21:30:05.932044,50271,12,0,100,449.99974822998047,9.77432,18.68225,11.224567,,0x79df945a3ff27a5c,345.7037670837706,65.44885686618179,-108.65600570754626,1.99181,0.6527822,Guide star lost for a few times by koshida@stn,
129226,iic,,2025-07-02 21:25:48.049676,50268,0,9,9,4.800000190734863,,,,,0x79df945a3ff27a5c,347.8900593348912,65.73030417306083,-105.44223213195801,1.6007587,0.7095014,,
129225,iic,S25A_june_81,2025-07-02 21:16:59.692913,50265,12,0,35,449.9989929199219,22.484865,44.53316,25.114443,,0x3b044eb22ec1e873,345.7386216714349,65.45986766546545,-108.60876153220593,1.7914352,0.87789875,,
129224,iic,S25A_june_81,2025-07-02 21:08:10.143513,50265,12,0,34,449.9989929199219,23.553442,47.54838,25.094303,,0x3b044eb22ec1e873,349.40805363309556,65.89900561346523,-103.77644746199898,1.6855528,0.8678135,,
129223,iic,S25A_june_81,2025-07-02 20:59:22.194703,50265,12,0,38,450.00025177001953,30.138721,63.39456,35.43055,,0x3b044eb22ec1e873,353.5354959066812,66.22638742025796,-98.38909129353313,1.5876801,0.86911935,,
129222,iic,S25A_june_81,2025-07-02 20:50:34.799575,50265,12,0,53,449.9992446899414,56.8815,115.62857,59.993633,,0x3b044eb22ec1e873,357.3678343585718,66.38571245425216,-93.41474272826008,1.3398732,0.8678989,,
129221,iic,,2025-07-02 20:46:02.386724,50262,0,9,8,4.800000190734863,,,,,0x3b044eb22ec1e873,235.27723175960665,66.42122004582332,-89.77501091590294,1.4165177,0.8294867,,
129220,iic,S25A_june_80,2025-07-02 20:37:14.183153,50259,12,0,52,449.9992446899414,58.728607,114.893135,54.816494,,0x354f921b86d0fe6e,144.41981556397818,66.41912616548085,-89.4618654523577,1.3329196,0.8996264,,
129219,iic,S25A_june_80,2025-07-02 20:28:28.832012,50259,12,0,52,450.0,66.19913,125.84196,64.699265,,0x354f921b86d0fe6e,4.41811854498727,66.33128952752976,-84.28005036853608,1.2764935,0.9090226,,
129218,iic,S25A_june_80,2025-07-02 20:19:43.854549,50259,12,0,58,449.99949645996094,65.12038,126.32729,64.321785,,0x354f921b86d0fe6e,8.471983086349617,66.09069726406,-79.00633370163094,1.3090771,0.9034586,,
129217,iic,S25A_june_80,2025-07-02 20:10:59.108424,50259,12,0,83,449.99974822998047,46.329926,95.356674,50.70818,,0x354f921b86d0fe6e,12.247464791029513,65.72072185584885,-74.05944088690295,1.378442,0.8635521,,
129216,iic,,2025-07-02 20:03:21.509891,50256,0,9,13,4.800000190734863,,,,,0x354f921b86d0fe6e,17.35107837782966,65.16983138190375,-70.51797040303548,1.3227158,0.83252513,,
129215,iic,,2025-07-02 19:54:03.309150,50253,0,0,21,10.0,,,,,0x8345e4025f70c94,118.48775570891624,54.340925882028976,-55.77204344993414,1.0694326,0.8139439,z = 3.20 & seeing 1.1 arcsec by koshida@stn,z = 3.20 & seeing = 1.1 arcsec by koshida@stn

