# visit_id,description,sequence_name,issued_at,iic_sequence_id,n_sps_exposures,n_mcs_exposures,n_agc_exposures,avg_exptime,eet_b,eet_r,eet_n,eet_m,pfs_design_id,avg_azimuth,avg_altitude,avg_insrot,seeing_median,transparency_median,notes,visit_set_notes
134062,iic,SSP_GA_outerdisk_l180_b17_faint_P00V03,2025-11-17 04:24:59.348853,54559,12,0,20,401.46849822998047,-1.0,-1.0,-1.0,-1.0,0x520eb0b755eed5dc,328.1774135682641,69.66615258193598,-98.07118764737757,0.5907776,0.0027119978,,This exposure was canceled due to guide star lost under overcast. by arai@stn
134061,iic,,2025-11-17 04:21:35.858410,54556,0,8,7,4.800000190734863,,,,,0x520eb0b755eed5dc,329.7008229131284,70.07118722666864,-96.29409955895466,0.6502261,0.058890276,,
134060,iic,SSP_GA_outerdisk_l180_b17_faint_P00V02,2025-11-17 04:05:32.245265,54551,12,0,156,900.0010070800781,29.892668,,24.542852,33.974556,0x443540813e528799,334.8857855751111,71.15925622519593,-89.82851587850065,0.6509351,0.1014157,"Stopped Guiding due to cloudy at midway of this exposure. by arai@stn
Resumed Guiding after agc expid 918561. by arai@stn",
134059,iic,SSP_GA_outerdisk_l180_b17_faint_P00V02,2025-11-17 03:49:15.228457,54551,12,0,109,900.0007476806641,36.718544,,33.97153,43.297443,0x443540813e528799,344.586046610793,72.50457052988548,-78.15705216638574,0.69740564,0.15004863,,
134058,iic,,2025-11-17 03:45:28.684836,54548,0,8,11,4.800000190734863,,,,,0x443540813e528799,350.65555301789317,73.0032235422442,-71.05077066729146,0.7498645,0.030322487,,
134057,iic,,2025-11-17 03:21:47.398599,54542,0,8,1,4.800000190734863,,,,,0x443540813e528799,70.73521223935214,73.08172538063742,-54.05783115733754,0.7396636,0.23891462,,
134056,iic,SSP_GA_outerdisk_l180_b17_faint_P00V01,2025-11-17 03:05:43.242637,54531,12,0,97,899.9992523193359,11.023194,,12.768427,15.621028,0x47c3504e0332b5cf,13.592779086186336,72.66955038217398,-44.02257645435822,0.7021811,0.11487704,"cloudy, keeping exposure just for taking the 2nd frame by arai@stn",
134055,iic,SSP_GA_outerdisk_l180_b17_faint_P00V01,2025-11-17 02:49:26.997327,54531,12,0,163,899.9994964599609,31.751078,,21.67563,40.08606,0x47c3504e0332b5cf,23.897824232002282,71.37346035551953,-31.66755242887258,0.67665017,0.07212436,,
134054,iic,,2025-11-17 02:41:50.882322,54528,0,8,9,4.800000190734863,,,,,0x47c3504e0332b5cf,37.31402171099627,69.01118271439164,-19.076696183946396,0.74214673,0.26517522,,
134053,iic,SSP_CO_Autumn_2h_63_v1,2025-11-17 02:27:01.794947,54525,12,0,56,800.0010070800781,77.43749,88.34236,67.303665,,0x7c40ba58673c89cd,259.0122294468162,33.569091746237426,157.53119976752626,1.39287,0.6552671,,
134052,iic,SSP_CO_Autumn_2h_63_v1,2025-11-17 02:12:26.149466,54525,12,0,60,799.9994964599609,97.87894,109.04108,63.53628,,0x7c40ba58673c89cd,257.17894952947444,37.10441463249774,156.6176568653958,1.0145863,0.3852777,,
134051,iic,,2025-11-17 02:09:02.885549,54522,0,8,7,4.800000190734863,,,,,0x7c40ba58673c89cd,256.2050044847571,38.87105278346849,156.06701527471128,0.67447114,0.42019358,,
134050,iic,,2025-11-17 01:49:18.399095,54517,0,8,68,4.800000190734863,,,,,0x7c40ba58673c89cd,254.5878263276199,41.571125740840515,155.15546443544585,0.75420094,0.06404148,,
134049,iic,SSP_CO_Autumn_2h_70_v2,2025-11-17 01:34:49.857755,54514,12,0,68,799.9992523193359,56.652817,51.619263,34.803493,,0x157dc7885c80b180,249.98160848130274,48.17386613275013,152.18773523038323,0.84116673,0.1869171,,
134048,iic,SSP_CO_Autumn_2h_70_v2,2025-11-17 01:20:12.158599,54514,12,0,68,800.0022430419922,16.104631,16.568644,11.005411,,0x157dc7885c80b180,247.24935679192092,51.383283935324116,150.24163729256958,0.78153825,0.15848048,,
134047,iic,,2025-11-17 01:15:05.076600,54511,0,8,17,4.800000190734863,,,,,0x157dc7885c80b180,245.39818164914152,53.37227124946062,148.8433664011401,0.68680054,0.25297868,,
134046,iic,SSP_CO_Autumn_2h_78_v2,2025-11-17 01:01:53.073406,54508,12,0,89,675.000244140625,124.35023,109.80265,114.182976,,0x395c99f0dad58d15,244.0973681231451,56.496204738510386,147.94538589562785,0.74129015,0.40603426,,
134045,iic,SSP_CO_Autumn_2h_78_v2,2025-11-17 00:49:21.215129,54508,12,0,85,674.9987335205078,152.9019,146.31108,111.74488,,0x395c99f0dad58d15,240.7475019309953,59.20130701790079,145.29270408585754,0.69122255,0.33088693,,
134044,iic,,2025-11-17 00:48:06.489415,,0,0,9,2.888888888888889,,,,,0x395c99f0dad58d15,238.83693815532484,60.5651989987022,143.73749261153372,0.822137,0.14438492,,
134039,iic,,2025-11-17 00:33:33.202599,54495,0,8,2,4.800000190734863,,,,,0x395c99f0dad58d15,236.77979689378006,61.428953610933746,141.846436720628,,,,
134029,iic,SSP_CO_Autumn_1h_30_v2,2025-11-17 00:18:52.616821,54487,12,0,1,271.2779998779297,,,,,0xa131c4daec1ce00,245.96922302246094,52.79186757405599,149.29968770345053,,,,exposure was aborted due to cloudy by arai@stn
134028,iic,,2025-11-17 00:11:21.675320,54484,0,8,13,4.800000190734863,,,,,0xa131c4daec1ce00,247.7397447858538,52.89446443830218,141.1049329485212,0.7816363,0.103997454,,
