# visit_id,description,sequence_name,issued_at,iic_sequence_id,n_sps_exposures,n_mcs_exposures,n_agc_exposures,avg_exptime,eet_b,eet_r,eet_n,eet_m,pfs_design_id,avg_azimuth,avg_altitude,avg_insrot,seeing_median,transparency_median,notes,visit_set_notes
134584,iic,,2025-11-23 05:49:17.063796,55074,0,8,1,4.800000190734863,,,,,0x60a49ec40182b644,170.26154258034447,71.87831462513317,80.67894606156783,,,,
134583,iic,,2025-11-23 05:48:47.446521,,0,0,0,,,,,,0x60a49ec40182b644,168.79849243164062,71.80176544189453,79.47659301757812,,,,
134582,iic,SSP_CO_Spring_9h_48_v1,2025-11-23 05:39:27.543527,55069,12,0,93,399.99874114990234,246.59438,298.0134,263.61182,,0x60a49ec40182b644,165.15336755762763,71.54069343607694,76.0792005406344,0.60647964,0.948161,,
134581,iic,SSP_CO_Spring_9h_48_v1,2025-11-23 05:31:31.355557,55069,12,0,81,399.99849700927734,493.5864,535.9253,264.8423,,0x60a49ec40182b644,158.74830917639235,70.91455373003438,70.0850729913068,0.61553806,0.9489098,,
134580,iic,,2025-11-23 05:27:53.256292,55066,0,8,8,4.800000190734863,,,,,0x60a49ec40182b644,155.3140264892578,70.47351104736327,66.82305725097656,0.63861054,0.93634295,,
134579,iic,SSP_CO_Spring_9h_47_v1,2025-11-23 05:20:07.419138,55063,12,0,78,399.99949645996094,791.2041,832.10364,381.71713,,0x5595bda12e1c5b4c,154.05382076190534,70.28228152329754,65.71100968767882,0.5652917,0.9394196,,
134578,iic,SSP_CO_Spring_9h_47_v1,2025-11-23 05:12:11.789247,55063,12,0,81,399.99874114990234,918.52545,947.8922,387.77927,,0x5595bda12e1c5b4c,148.94462735228743,69.39614203517422,60.97876875239647,0.50373703,0.96478695,,
134577,iic,,2025-11-23 05:08:37.893880,55060,0,8,7,4.800000190734863,,,,,0x5595bda12e1c5b4c,146.00227754012397,68.78768854555877,58.19680388077445,0.5240033,0.9503106,,
134576,iic,SSP_CO_Spring_9h_46_v1,2025-11-23 05:00:47.556335,55057,12,0,79,399.99874114990234,783.2965,942.7289,370.65356,,0x283c474551bfcb79,144.95838563547196,68.54300056313569,57.31269860417588,0.5039378,1.0281721,,
134575,iic,SSP_CO_Spring_9h_46_v1,2025-11-23 04:52:52.662393,55057,12,0,81,400.00050354003906,589.61816,741.3975,280.76767,,0x283c474551bfcb79,140.621628182066,67.41680580560416,53.35716722640523,0.54406303,0.969492,,
134574,iic,,2025-11-23 04:48:40.199578,55054,0,8,8,4.800000190734863,,,,,0x283c474551bfcb79,138.26194030761718,66.65380493164062,51.157024993896485,0.6342431,0.9652551,,
134573,iic,SSP_CO_Spring_9h_31_v1,2025-11-23 04:40:52.428593,55051,12,0,79,399.99949645996094,554.76495,625.79095,259.48816,,0x1e061b5d667d856b,142.0661678674086,66.55439681527,54.68597512874963,0.57231474,0.92855775,,
134572,iic,SSP_CO_Spring_9h_31_v1,2025-11-23 04:32:55.906212,55051,12,0,80,399.9989929199219,666.6896,797.9923,294.7493,,0x1e061b5d667d856b,138.21243864260845,65.36758152742564,51.19628714330448,0.48451108,0.95962554,,
134571,iic,,2025-11-23 04:29:02.551664,55048,0,8,8,4.800000190734863,,,,,0x1e061b5d667d856b,136.3938720703125,64.71000152587891,49.51029739379883,0.49331105,0.9922185,,
134570,iic,SSP_CO_Spring_9h_26_v1,2025-11-23 04:19:45.699032,55045,12,0,93,486.9990005493164,678.67596,794.52924,362.11005,,0x1679fe24a73add32,143.90245162229488,67.05997156969366,56.360958038166885,0.6021744,0.9065608,,
134569,iic,SSP_CO_Spring_9h_26_v1,2025-11-23 04:10:20.454950,55045,12,0,96,486.999755859375,752.5466,892.1798,402.93878,,0x1679fe24a73add32,139.1707646661472,65.6908315154555,52.06068116024986,0.5880693,0.90850645,,
134568,iic,,2025-11-23 04:06:50.287167,55042,0,8,5,4.800000190734863,,,,,0x1679fe24a73add32,135.99233326159026,64.63727890817742,49.13922882080078,0.5508325,0.9021412,,
134567,iic,SSP_CO_Spring_9h_42_v2,2025-11-23 03:52:19.815264,55039,12,0,80,799.9989929199219,735.8968,868.84143,610.4601,,0xfb861aa2450a9e0,123.99662268976248,60.286359846221735,38.722720317959045,0.754465,0.96115035,,
134566,iic,SSP_CO_Spring_9h_42_v2,2025-11-23 03:37:43.237512,55039,12,0,80,800.0000152587891,406.29965,413.81107,253.43617,,0xfb861aa2450a9e0,119.74288570806847,57.36089829628512,35.2031474616957,0.6999038,0.61588776,,
134565,iic,,2025-11-23 03:34:08.719418,55036,0,8,6,4.800000190734863,,,,,0xfb861aa2450a9e0,117.40766216459728,55.47330511183966,33.27698407854353,0.6332217,0.72940755,,
134564,iic,SSP_CO_Spring_9h_45_v2,2025-11-23 03:24:34.180689,55033,12,0,53,505.0009994506836,124.74492,119.33889,58.611626,,0x5a0099c76aa5fe32,112.84021195741457,51.02177272333163,29.843270078997747,0.751237,0.49901497,,
134563,iic,SSP_CO_Spring_9h_45_v2,2025-11-23 03:14:51.622796,55033,12,0,53,505.00025177001953,101.79008,84.28989,40.353756,,0x5a0099c76aa5fe32,111.0033365410065,48.90579259284189,28.518477074453763,0.75203276,0.49083847,,
134562,iic,,2025-11-23 03:10:46.874647,55030,0,8,8,4.800000190734863,,,,,0x5a0099c76aa5fe32,110.34244415283203,48.066898345947266,28.038988342285155,0.76184547,0.5381188,,
134561,iic,SSP_CO_Spring_8h_19_v2,2025-11-23 02:54:36.481661,55027,12,0,88,899.9989929199219,877.09863,1013.4067,670.7056,,0x75ecde7a5c09a21b,117.66654744121314,57.58836890613966,33.4717668651861,0.61938584,0.8782486,,
134560,iic,SSP_CO_Spring_8h_19_v2,2025-11-23 02:38:20.475637,55027,12,0,89,899.9987487792969,478.3286,560.35114,418.907,,0x75ecde7a5c09a21b,113.82876096757431,54.14185190467195,30.503460175498237,0.71452683,0.72250473,,
134559,iic,,2025-11-23 02:34:02.274468,55024,0,8,15,4.800000190734863,,,,,0x75ecde7a5c09a21b,111.83975317539313,52.081182430952026,29.009713833148663,0.97400624,0.59288484,,
134558,iic,SSP_CO_Spring_8h_19_v2,2025-11-23 02:17:53.449953,55021,12,0,75,899.9997406005859,108.03564,122.66717,146.75635,,0x75ecde7a5c09a21b,109.78618394460109,49.651094802957495,27.585477399510264,0.7284125,0.33238047,,
134557,iic,SSP_CO_Spring_8h_19_v2,2025-11-23 02:01:35.189559,55021,12,0,76,899.9997406005859,10.564682,9.615964,,,0x75ecde7a5c09a21b,107.06551979413999,46.018002678366265,25.779238582436555,0.85763276,0.05616412,,
134556,iic,,2025-11-23 01:54:15.197338,55017,0,8,7,4.800000190734863,,,,,0x75ecde7a5c09a21b,105.3295089058254,43.44324675850246,24.676625210305918,0.7573534,0.5784526,,
134555,iic,SSP_CO_Autumn_2h_66_v1,2025-11-23 01:32:21.784110,55013,12,0,74,900.0009918212891,7.986102,7.1708035,7.042139,,0x39ce982614edbf24,253.13965755181025,43.82052317881744,154.2753999441262,0.81237006,0.0783678,guide stars lost during exposure by vmpas@stn,
134554,iic,SSP_CO_Autumn_2h_66_v1,2025-11-23 01:16:04.011716,55013,12,0,76,899.9997406005859,83.8925,88.74732,93.04221,,0x39ce982614edbf24,250.56077894821667,47.42373574948778,152.58515182195924,0.8481688,0.43465254,,
134553,iic,,2025-11-23 01:11:15.641531,55010,0,8,11,4.800000190734863,,,,,0x39ce982614edbf24,248.6966301702684,49.55152868455456,151.25031502016128,0.86623746,0.11305912,,
134552,iic,,2025-11-23 00:45:36.227135,54999,0,8,16,4.800000190734863,,,,,0x1b29c41f2f2b9590,240.22358108148342,52.39584639014267,144.62252658750953,0.7132608,0.42343587,,
134551,iic,SSP_CO_Autumn_2h_43_v1,2025-11-23 00:35:38.746561,54996,12,0,75,527.9989929199219,82.90344,83.39108,49.9561,,0xb7bf564cc64f70f,237.37923780024445,54.70754186364989,142.4166812517785,0.56815743,0.3282811,,
134550,iic,SSP_CO_Autumn_2h_43_v1,2025-11-23 00:25:33.049163,54996,12,0,102,527.99951171875,981.6241,1059.8444,433.4968,,0xb7bf564cc64f70f,234.85288353896723,56.49057531589415,140.29632947968273,0.5654715,0.94538605,,
134549,iic,,2025-11-23 00:22:05.666515,54993,0,8,7,4.800000190734863,,,,,0xb7bf564cc64f70f,233.14567167862603,57.65926626454229,138.78931460173234,0.58246386,0.9391114,,
134548,iic,SSP_CO_Autumn_2h_50_v1,2025-11-23 00:05:55.854784,54990,12,0,75,899.9990081787109,1072.046,1171.5367,949.9589,,0x684fbc321059fe2b,231.89050929593725,59.84745199948747,137.75231610228684,0.732814,0.9438996,,
134547,iic,SSP_CO_Autumn_2h_50_v1,2025-11-22 23:49:40.763528,54990,12,0,76,900.0002593994141,221.24803,238.64783,202.14005,,0x684fbc321059fe2b,225.88842105242162,62.73917488646663,132.49422908608432,0.717127,0.49251315,,
134546,iic,,2025-11-22 23:42:13.493283,54987,0,8,9,4.800000190734863,,,,,0x684fbc321059fe2b,221.57172648111978,63.83600842511213,117.92064949318215,0.71545506,0.23395509,,
134545,iic,SSP_GA_m31_E0_S0P01V01R04,2025-11-22 23:19:58.110556,54983,12,0,77,899.9987487792969,53.90224,,69.594986,74.735115,0x431a654d2f311f,313.561775453629,52.41622587634671,-76.10933488415134,1.0357051,0.29076752,,
134544,iic,SSP_GA_m31_E0_S0P01V01R04,2025-11-22 23:03:43.495160,54983,12,0,77,900.0017395019531,32.847733,,33.871006,39.821335,0x431a654d2f311f,316.07328471522175,55.19978241459016,-70.93858795166015,0.9981402,0.19542237,,
134543,iic,,2025-11-22 22:59:59.339725,54980,0,8,8,4.800000190734863,,,,,0x431a654d2f311f,317.6252758789062,56.70462615966797,-68.17321838378906,0.85262704,0.22320642,,
134542,iic,SSP_GA_m31_E0_S0P01V01R03,2025-11-22 22:43:47.765182,54977,12,0,76,899.999755859375,119.19517,,150.5436,154.26114,0x431a654d2f311f,319.70668219273387,58.35284344043607,-64.57484184215271,0.93709916,0.3579041,,
134541,iic,SSP_GA_m31_E0_S0P01V01R03,2025-11-22 22:27:31.513505,54977,12,0,103,899.9999847412109,261.3601,,275.78674,338.687,0x431a654d2f311f,323.33635575299104,60.682966628512325,-58.80045337032005,0.7737192,0.46492207,,
134540,iic,,2025-11-22 22:23:32.203573,54974,0,8,10,4.800000190734863,,,,,0x431a654d2f311f,325.9154284247037,62.02666170843716,-54.974147928172144,0.9442067,0.03621411,,
134539,iic,SSP_GA_m31_E0_S0P01V01R02,2025-11-22 22:07:23.364299,54971,12,0,164,899.9985046386719,76.31609,,68.30784,92.596855,0x431a654d2f311f,329.16720729468443,63.37079376870013,-50.23366486337772,0.7578999,0.12622464,,
134538,iic,SSP_GA_m31_E0_S0P01V01R02,2025-11-22 21:51:07.208370,54971,12,0,164,899.9982604980469,682.6577,,641.5561,970.4667,0x431a654d2f311f,334.810317204716,65.17227221549825,-42.440280717194625,0.7640803,0.80183125,,
134537,iic,,2025-11-22 21:47:34.195324,54968,0,8,9,4.800000190734863,,,,,0x431a654d2f311f,338.37447781032984,66.0479894567419,-37.726300133599175,0.69700974,0.8898004,,
134536,iic,SSP_GA_m31_E0_S0P01V01R01,2025-11-22 21:31:16.814988,54965,12,0,164,899.9999847412109,890.01294,,855.71594,1257.9999,0x431a654d2f311f,342.94685822924583,66.86428315878639,-31.694656615561627,0.7503094,0.8570482,,
134535,iic,SSP_GA_m31_E0_S0P01V01R01,2025-11-22 21:14:59.066413,54965,12,0,164,899.9992370605469,608.98785,,602.103,885.26215,0x431a654d2f311f,350.50926138927144,67.74879664273247,-21.999636334126482,0.8083342,0.79146093,,
134534,iic,,2025-11-22 21:10:38.263378,54962,0,12,7,4.800000190734863,,,,,0x431a654d2f311f,355.1919092248987,68.0493593569155,-15.968408513952184,0.73409873,0.855478,,
134533,iic,,2025-11-22 21:05:00.035704,54957,0,8,30,4.800000190734863,,,,,0x431a654d2f311f,357.58004318458444,68.12096537714419,-13.063473093336906,0.89063126,0.79421663,,
134532,iic,,2025-11-22 21:01:31.761273,54952,0,8,7,4.800000190734863,,,,,0x431a654d2f311f,219.1674497689566,68.14513198189114,-9.977517293847125,1.0386864,0.74636114,,
134531,iic,SSP_GA_m31_E0_S0P01V01R00,2025-11-22 20:45:23.961228,54949,12,0,163,899.9987487792969,136.47755,,127.53451,196.6998,0x431a654d2f311f,5.260621410261965,68.01013652556533,-3.371540129156242,1.0026386,0.45981836,,
134530,iic,SSP_GA_m31_E0_S0P01V01R00,2025-11-22 20:29:08.202148,54949,12,0,163,899.9985046386719,429.5485,,367.4248,596.1671,0x431a654d2f311f,13.096544851950549,67.3976887227563,6.5853878019052905,0.81145173,0.6959268,,
134529,iic,,2025-11-22 20:22:12.105639,54946,0,8,9,4.800000190734863,,,,,0x431a654d2f311f,26.601711414478444,66.79361696596499,12.178925620185005,0.6516491,0.5777074,,
134528,iic,,2025-11-22 20:07:53.867332,,0,0,0,,,,,,0x431a654d2f311f,228.77630615234375,64.4380874633789,135.09756469726562,,,,
134527,iic,SSP_CO_Autumn_22h_30_v1,2025-11-22 19:00:11.183346,54940,12,0,83,675.0007476806641,-1.0,-1.0,-1.0,-1.0,0x5a26479fc5b7fb26,193.5883054447745,71.86392792113527,102.81255413672167,1.0784128,0.0033564344,,
134526,iic,SSP_CO_Autumn_22h_30_v1,2025-11-22 18:47:39.063572,54940,12,0,58,675.0,-1.0,-1.0,-1.0,-1.0,0x5a26479fc5b7fb26,181.36864386664496,72.35235119681073,91.33014848497179,1.0135367,0.0042384127,,
134525,iic,,2025-11-22 18:44:05.063119,54937,0,8,7,4.800000190734863,,,,,0x5a26479fc5b7fb26,175.17855304220447,72.31880287502123,85.49547477390455,0.84948164,0.05785337,,
134524,iic,,2025-11-22 18:40:24.117358,54931,0,8,3,4.800000190734863,,,,,0x5a26479fc5b7fb26,171.76544291178385,72.20664571126302,82.28677164713541,0.83090293,0.040865965,,
134523,iic,,2025-11-22 18:34:08.183294,,0,0,1,2.0,,,,,0x5a26479fc5b7fb26,116.3543831507365,67.25950368245442,-1.4257049560546875,1.0364581,0.097085424,,
