# visit_id,description,sequence_name,issued_at,iic_sequence_id,n_sps_exposures,n_mcs_exposures,n_agc_exposures,avg_exptime,eet_b,eet_r,eet_n,eet_m,pfs_design_id,avg_azimuth,avg_altitude,avg_insrot,seeing_median,transparency_median,notes,visit_set_notes
134707,iic,,2025-11-24 03:06:31.650043,55213,0,5,0,4.800000190734863,,,,,0x65bf963bf24fe952,107.19861348470052,43.79568862915039,25.953389167785645,,,still bad (12.1 um at 75%) by terai@stn,still bad (12.1 um at 75%) by terai@stn
134706,iic,,2025-11-24 03:02:43.057451,55210,0,8,32,4.800000190734863,,,,,0x65bf963bf24fe952,107.19397098070955,43.7541699866726,25.940400293428603,0.74231184,0.8736364,bad convergence (13.7 um at 75%) by terai@stn,bad convergence (13.7 um at 75%) by terai@stn
134705,iic,SSP_CO_Spring_9h_33_v2,2025-11-24 02:51:26.561593,55207,12,0,114,604.9994964599609,709.21277,867.52344,507.331,,0x196277cd739339bf,108.77815689686605,43.76367713894906,27.035366366523842,0.628561,0.8145421,,
134704,iic,SSP_CO_Spring_9h_33_v2,2025-11-24 02:40:03.967424,55207,12,0,115,605.0007629394531,629.0624,794.99426,470.83456,,0x196277cd739339bf,107.06377539696632,41.225888471066696,25.921521694629224,0.6772264,0.82057124,,
134703,iic,,2025-11-24 02:36:15.991025,55204,0,8,7,4.800000190734863,,,,,0x196277cd739339bf,106.6035441523013,40.25251919290294,25.647336711054262,0.74091536,0.82258785,,
134702,iic,SSP_CO_Spring_8h_5_v2,2025-11-24 02:25:16.084758,55201,12,0,111,591.9990081787109,801.7637,864.543,484.19458,,0x2d817ffd1c42701c,116.13591636349803,50.51374733073829,32.38385129509486,0.6421256,0.86468655,,
134701,iic,SSP_CO_Spring_8h_5_v2,2025-11-24 02:14:07.480862,55201,12,0,112,591.99951171875,855.23047,946.6325,504.6696,,0x2d817ffd1c42701c,113.90661566840278,48.14641852484809,30.687010921902125,0.62260187,0.8794981,,
134700,iic,,2025-11-24 02:10:42.299608,55198,0,8,7,4.800000190734863,,,,,0x2d817ffd1c42701c,112.6630169412364,46.71303541763969,29.737200529679008,0.6377031,0.88329023,8.9um at 75% by terai@stn,8.9um at 75% by terai@stn
134699,iic,,2025-11-24 02:06:08.610639,55195,0,5,0,4.800000190734863,,,,,0x2d817ffd1c42701c,111.5451545715332,45.33343187967936,28.95894463857015,,,retried but still bad convergence (11.4um at 75%) by terai@stn,retried but still bad convergence (11.4um at 75%) by terai@stn
134698,iic,,2025-11-24 01:58:12.038685,55192,0,8,54,4.800000190734863,,,,,0x2d817ffd1c42701c,112.97785747560681,45.4915416424091,30.18262620257516,0.6856199,0.83559674,bad convergence (11.6um at 75%) by terai@stn,bad convergence (11.6um at 75%) by terai@stn
134697,iic,SSP_CO_Autumn_2h_64_v1,2025-11-24 01:44:25.546788,55189,12,0,139,755.99951171875,1275.9237,1534.6993,888.5057,,0x5615d09861c7725e,256.54222249130197,38.25855662574905,156.2761454701851,0.6749055,0.852619,,
134696,iic,SSP_CO_Autumn_2h_64_v1,2025-11-24 01:30:33.226592,55189,12,0,142,755.999755859375,1078.3046,1331.4001,693.24634,,0x5615d09861c7725e,254.69652999074836,41.404592667964465,155.22585534882128,0.7406831,0.8578289,,
134695,iic,,2025-11-24 01:27:10.691170,55186,0,8,6,4.800000190734863,,,,,0x5615d09861c7725e,253.6542670840309,43.06063188825335,154.56138756161644,0.79615945,0.8414898,,
134694,iic,SSP_CO_Autumn_2h_61_v1,2025-11-24 01:14:51.951752,55183,12,0,125,670.9987487792969,857.1002,1043.3704,507.0449,,0x6d200fe14630d6,254.39286974416785,41.90891091092174,155.04629692898328,0.63403857,0.6571277,Sometimes all AG stars were lost by terai@stn,Sometimes all AG stars were lost by terai@stn
134693,iic,SSP_CO_Autumn_2h_61_v1,2025-11-24 01:02:23.278745,55183,12,0,127,671.0,1013.53503,1195.6171,544.92975,,0x6d200fe14630d6,252.55938816444547,44.7027047699573,153.90771448471966,0.6220733,0.687104,Sometimes all AG stars were lost by terai@stn,Sometimes all AG stars were lost by terai@stn
134692,iic,,2025-11-24 00:59:00.887609,55180,0,8,6,4.800000190734863,,,,,0x6d200fe14630d6,251.5192609514509,46.176305680047896,153.1883058093843,0.6260436,0.7242551,,
134691,iic,SSP_CO_Autumn_1h_39_v1,2025-11-24 00:47:56.253384,55177,12,0,112,594.9990081787109,499.71985,537.65344,263.08456,,0x2047d0b68d45399f,252.43604193793402,44.89389843410916,153.8298111300998,0.7154709,0.8391273,No AG star on CAM5 by terai@stn,No AG star on CAM5 by terai@stn
134690,iic,SSP_CO_Autumn_1h_39_v1,2025-11-24 00:36:44.624647,55177,12,0,114,595.0000152587891,519.4997,562.8713,283.71338,,0x2047d0b68d45399f,250.62623716129485,47.37895289258665,152.6321963514303,0.7479398,0.835502,No AG star on CAM5 by terai@stn,No AG star on CAM5 by terai@stn
134689,iic,,2025-11-24 00:33:17.419735,55174,0,8,7,4.800000190734863,,,,,0x2047d0b68d45399f,249.58951336404553,48.80098276552947,151.8779820981233,0.7255578,0.83016485,,
134688,iic,SSP_CO_Autumn_1h_50_v1,2025-11-24 00:22:25.646564,55171,12,0,110,585.0000152587891,715.2357,802.85876,384.07236,,0x6ba533de6cd1155,250.739671042602,49.495566855728356,152.80628359695365,0.6707083,0.8408776,,
134687,iic,SSP_CO_Autumn_1h_50_v1,2025-11-24 00:11:24.137417,55171,12,0,112,584.99951171875,719.72345,881.1277,433.16418,,0x6ba533de6cd1155,248.714817843967,51.915935855441624,151.39424431694877,0.6824015,0.8433644,,
134686,iic,,2025-11-24 00:07:51.307168,55168,0,8,8,4.800000190734863,,,,,0x6ba533de6cd1155,247.3641864013672,53.31522216796875,150.36566772460938,0.7251841,0.80675554,10.4 um at 75% by terai@stn,10.4 um at 75% by terai@stn
134685,iic,SSP_CO_Autumn_1h_37_v1,2025-11-23 23:55:53.682001,55165,12,0,121,648.0,607.53516,713.6179,351.7048,,0x40f67cc7e4ed29c6,244.56946472670316,54.141659379496005,148.23247807506672,0.73063844,0.891468,"No AG stars on CAM1 by terai@stn
delta_z ~ -0.05 mm by terai@stn","No AG stars on CAM1 by terai@stn
delta_z ~ -0.05 mm by terai@stn"
134684,iic,SSP_CO_Autumn_1h_37_v1,2025-11-23 23:43:47.575600,55165,12,0,123,648.000244140625,614.3202,791.2218,338.21808,,0x40f67cc7e4ed29c6,241.68181668795071,56.67387694385853,145.97175919382195,0.73224646,0.8945631,"No AG stars on CAM1 by terai@stn
delta_z ~ -0.05 mm by terai@stn","No AG stars on CAM1 by terai@stn
delta_z ~ -0.05 mm by terai@stn"
134683,iic,,2025-11-23 23:40:18.915826,55162,0,8,6,4.800000190734863,,,,,0x40f67cc7e4ed29c6,239.98207310267858,58.095926012311665,144.5400187174479,0.7037363,0.8888291,,
134682,iic,SSP_CO_Autumn_1h_48_v1,2025-11-23 23:31:47.327226,55159,12,0,86,442.99749755859375,413.6711,588.62274,214.24438,,0x700ad53b0866a470,241.5586172996918,58.631546836367924,145.94969283087406,0.79332906,0.81164217,"No AG stars on CAM1 and CAM6 by terai@stn
delta_z ~ -0.1 mm by terai@stn","No AG stars on CAM1 and CAM6 by terai@stn
delta_z ~ -0.1 mm by terai@stn"
134681,iic,SSP_CO_Autumn_1h_48_v1,2025-11-23 23:23:07.431362,55159,12,0,88,443.00050354003906,370.76828,583.08044,135.62924,,0x700ad53b0866a470,239.1314405021021,60.38666676666777,143.9802561614473,0.84515315,0.791875,"No AG stars on CAM1 and CAM6 by terai@stn
delta_z ~ -0.1 mm by terai@stn","No AG stars on CAM1 and CAM6 by terai@stn
delta_z ~ -0.1 mm by terai@stn"
134680,iic,,2025-11-23 23:18:51.048980,55156,0,8,7,4.800000190734863,,,,,0x700ad53b0866a470,236.26524353027344,61.48142142917799,141.46380747919497,0.86444366,0.79888946,,
134679,iic,SSP_GE_XMMLSS_S25B_run0004_DEEP_obs0000,2025-11-23 23:02:41.769973,55153,12,0,163,899.9990081787109,973.9927,1207.9595,750.9239,,0x43007dbed794d61,204.5345001220703,63.14844153634634,113.09208823854405,0.65529406,0.9548114,,
134678,iic,SSP_GE_XMMLSS_S25B_run0004_DEEP_obs0000,2025-11-23 22:46:24.264460,55153,12,0,164,899.9987640380859,1272.5458,1553.4137,958.05743,,0x43007dbed794d61,195.87447034841614,64.46771712143733,104.98078890629452,0.6449859,0.9679842,,
134677,iic,,2025-11-23 22:42:52.307379,55150,0,8,9,4.800000190734863,,,,,0x43007dbed794d61,190.65914464879918,64.98809814453125,100.04782132749204,0.6213331,0.9675365,,
134676,iic,SSP_GE_XMMLSS_S25B_run0004_DEEP_obs0003,2025-11-23 22:25:55.257949,55147,12,0,169,899.9982452392578,1326.8871,1640.781,1026.9855,,0x74b6096adcbaf25c,184.05445150639807,65.29930330799745,93.84814637670826,0.62372106,0.9830901,,
134675,iic,SSP_GE_XMMLSS_S25B_run0004_DEEP_obs0003,2025-11-23 22:09:39.085957,55147,12,0,164,900.0017547607422,1442.774,1685.6681,997.0185,,0x74b6096adcbaf25c,174.24350522861656,65.24331372849484,84.58936356193752,0.6021954,0.9765427,,
134674,iic,,2025-11-23 22:06:13.567562,55144,0,8,8,4.800000190734863,,,,,0x74b6096adcbaf25c,168.86248962402342,64.9514468383789,79.52011138916015,0.5914331,0.9731616,OK (6.8 um at 75%) by terai@stn,OK (6.8 um at 75%) by terai@stn
134673,iic,,2025-11-23 22:02:02.689798,55139,0,8,15,4.800000190734863,,,,,0x74b6096adcbaf25c,166.75077272072818,64.76888646834936,77.53008172450922,0.58681256,0.9774957,bad convergence (10.5 um at 75%) by terai@stn,bad convergence (10.5 um at 75%) by terai@stn
134672,iic,SSP_GE_XMMLSS_S25B_run0004_DEEP_obs0003,2025-11-23 21:45:48.076490,55136,12,0,163,899.9987487792969,949.02277,1056.0912,641.98206,,0x74b6096adcbaf25c,160.59480948258613,64.01023828582296,71.74315046024614,0.7055851,0.9571417,,
134671,iic,SSP_GE_XMMLSS_S25B_run0004_DEEP_obs0003,2025-11-23 21:29:33.486622,55136,12,0,165,899.9980010986328,1066.7322,1192.8333,702.4112,,0x74b6096adcbaf25c,152.27591712237125,62.48183593289009,63.969104144508385,0.6733551,0.9562687,,
134670,iic,,2025-11-23 21:26:16.832318,55133,0,8,6,4.800000190734863,,,,,0x74b6096adcbaf25c,147.9405314127604,61.42228081112816,59.975517091296965,0.638778,0.95632315,,
134669,iic,SSP_GE_XMMLSS_S25B_run0004_DEEP_obs0003,2025-11-23 21:10:08.498335,55130,12,0,163,900.0005035400391,1230.7811,1378.8881,741.12274,,0x74b6096adcbaf25c,143.5015040873023,60.033190491002635,55.85766727552502,0.6138974,0.966905,,
134668,iic,SSP_GE_XMMLSS_S25B_run0004_DEEP_obs0003,2025-11-23 20:53:50.043355,55130,12,0,165,900.0009918212891,1286.4866,1407.2717,695.66187,,0x74b6096adcbaf25c,137.24692210402014,57.59102660579624,50.16120037067333,0.6285963,0.9621567,,
134667,iic,,2025-11-23 20:49:58.412718,55127,0,8,8,4.800000190734863,,,,,0x74b6096adcbaf25c,134.4724493408203,56.60097900390625,47.71101852416992,0.6421715,0.9482594,,
134666,iic,SSP_CO_Autumn_1h_34_v1,2025-11-23 20:41:06.957680,55124,12,0,90,460.99974822998047,498.45053,584.7355,230.62225,,0x6786b46981360711,141.19551727126316,67.88874230990753,53.87128149211736,0.66103417,0.8814575,,
134665,iic,SSP_CO_Autumn_1h_34_v1,2025-11-23 20:32:08.272726,55124,12,0,91,460.99825286865234,625.10223,744.9273,264.05023,,0x6786b46981360711,136.6665011546651,66.50743478243469,49.77902523937121,0.61058533,0.89848655,,
134664,iic,,2025-11-23 20:28:38.013436,55121,0,8,7,4.800000190734863,,,,,0x6786b46981360711,134.18417690111244,65.63142726732337,47.61761424852454,0.6637856,0.855485,,
134663,iic,SSP_CO_Autumn_1h_33_v1,2025-11-23 20:19:35.768304,55118,12,0,91,471.99925231933594,577.24927,617.6146,234.27383,,0x157f4f9e483e8c6b,133.13048490930777,65.21548411885246,46.62470599732112,0.6808951,0.88761353,,
134662,iic,SSP_CO_Autumn_1h_33_v1,2025-11-23 20:10:26.376538,55118,12,0,93,471.99999237060547,506.81958,593.1244,214.68187,,0x157f4f9e483e8c6b,129.40201621642086,63.60292875320516,43.34647744734657,0.71583956,0.88174134,,
134661,iic,,2025-11-23 20:04:06.371320,55115,0,8,6,4.800000190734863,,,,,0x157f4f9e483e8c6b,131.96268935430618,62.75097783406576,45.930467333112446,0.72594887,0.87540513,,
134660,iic,SSP_CO_Autumn_22h_32_v1,2025-11-23 19:54:49.086308,55112,12,0,94,489.00050354003906,510.8912,655.30176,242.92944,,0x5935b54bab6864e1,222.430825692636,66.80917923538773,129.45365865394552,0.69272125,0.9082027,,
134659,iic,SSP_CO_Autumn_22h_32_v1,2025-11-23 19:45:22.545125,55112,12,0,95,489.00050354003906,466.21808,612.3241,222.93974,,0x5935b54bab6864e1,217.5458719143693,68.22801687829782,125.03215238561181,0.73267555,0.89387035,,
134658,iic,,2025-11-23 19:41:57.448606,55109,0,8,6,4.800000190734863,,,,,0x5935b54bab6864e1,214.4342506045387,69.05151330857049,122.09872291201637,0.73785734,0.89040434,,
134657,iic,SSP_CO_Autumn_22h_43_v1,2025-11-23 19:32:20.830923,55106,12,0,97,508.00025177001953,395.7045,559.59827,210.94804,,0x4521ecb792fe8032,212.83397623697917,70.53109561235476,120.75048174735828,0.73994064,0.91825414,,
134656,iic,SSP_CO_Autumn_22h_43_v1,2025-11-23 19:22:32.765706,55106,12,0,99,508.0017547607422,506.53537,632.59424,216.07776,,0x4521ecb792fe8032,206.19748346530014,71.65776499072511,114.61160366499244,0.6870066,0.9266113,,
134655,iic,,2025-11-23 19:19:00.331625,55103,0,8,7,4.800000190734863,,,,,0x4521ecb792fe8032,201.9581948985224,72.21783480436906,110.58701191777769,0.679911,0.9061972,,
134654,iic,SSP_CO_Autumn_22h_42_v1,2025-11-23 19:06:37.092835,55100,12,0,126,674.9992523193359,585.45197,699.2309,250.49484,,0x59293d2160d69f01,198.65266804450116,72.541315010885,107.57358897816052,0.7760759,0.9102748,,
134653,iic,SSP_CO_Autumn_22h_42_v1,2025-11-23 18:54:05.301163,55100,12,0,127,674.9999847412109,482.1611,554.21484,170.44627,,0x59293d2160d69f01,188.3318723790786,73.22694109748392,97.88835209865196,0.8504501,0.88218176,,
134652,iic,,2025-11-23 18:46:19.315456,55097,0,8,8,4.800000190734863,,,,,0x59293d2160d69f01,176.43830474853516,72.0489208984375,94.8826821899414,0.84565604,0.8798272,,
