# visit_id,description,sequence_name,issued_at,iic_sequence_id,n_sps_exposures,n_mcs_exposures,n_agc_exposures,avg_exptime,eet_b,eet_r,eet_n,eet_m,pfs_design_id,avg_azimuth,avg_altitude,avg_insrot,seeing_median,transparency_median,notes,visit_set_notes
131445,iic,SSP_GA_m31_E0_S0P02V02R02,2025-09-23 03:18:18.644105,52644,12,0,190,899.9974975585938,1115.2687,,610.22974,1184.6796,0x7932a3125be9e9ad,315.2587271462588,53.53920470510568,-73.07219684030127,0.6581234,0.8513546,,
131444,iic,,2025-09-23 03:14:58.810315,52641,0,8,7,4.800000190734863,,,,,0x7932a3125be9e9ad,316.6201171875,55.047762497611664,-70.52109328560208,0.69251555,0.8637084,,
131443,iic,SSP_GA_m31_E0_S0P02V02R01,2025-09-23 02:58:50.573495,52638,12,0,189,899.9992523193359,1168.6503,,640.7695,1231.8838,0x7932a3125be9e9ad,318.4228842541536,56.69300411496125,-67.1947737117556,0.6743245,0.890422,,
131442,iic,SSP_GA_m31_E0_S0P02V02R01,2025-09-23 02:42:33.430006,52638,12,0,193,899.9987335205078,1199.8444,,611.24695,1233.081,0x7932a3125be9e9ad,321.73331618986697,59.15135712340204,-61.66164327222248,0.662847,0.8735718,,
131441,iic,,2025-09-23 02:39:14.386439,52635,0,8,7,4.800000190734863,,,,,0x7932a3125be9e9ad,323.8810597295346,60.465234507685125,-58.367738309113875,0.642697,0.9168501,,
131440,iic,SSP_GA_m31_E0_S0P02V02R00,2025-09-23 02:23:06.156228,52632,12,0,190,899.9987487792969,1830.3229,,873.87854,1968.2715,0x7932a3125be9e9ad,326.69138206021364,61.852976511156776,-54.059541296771194,0.5834133,0.94133174,bad convergence by terai@stn,
131439,iic,SSP_GA_m31_E0_S0P02V02R00,2025-09-23 02:06:47.740402,52632,12,0,192,899.9990081787109,2161.7764,,1000.67,2319.979,0x7932a3125be9e9ad,331.72892551174414,63.81553689535562,-46.84895964783507,0.5325013,0.9677811,bad convergence by terai@stn,
131438,iic,,2025-09-23 02:03:08.969473,52629,0,8,7,4.800000190734863,,,,,0x7932a3125be9e9ad,334.6010450280231,64.81988890274711,-42.905125493588656,0.51789176,0.99357617,bad convergence by terai@stn,
131437,iic,SSP_GA_m31_GSS0_S0P00V00R09,2025-09-23 01:46:59.725593,52626,12,0,189,899.9989929199219,2285.7393,,1625.1667,2538.1072,0x58733d28dcfda66c,331.45952459249776,66.46780143878705,-45.80714903657858,0.5026605,0.9298568,,
131436,iic,SSP_GA_m31_GSS0_S0P00V00R09,2025-09-23 01:30:42.185577,52626,12,0,192,900.0032653808594,2055.6848,,1437.0531,2197.751,0x58733d28dcfda66c,338.34973176237827,68.0901382446289,-36.84949197645311,0.50508153,0.8877055,,
131435,iic,,2025-09-23 01:27:23.834163,52623,0,8,7,4.800000190734863,,,,,0x58733d28dcfda66c,342.6829475734545,68.82978920314623,-31.432624402253523,0.5346716,0.8171093,,
131434,iic,SSP_GA_m31_GSS0_S0P00V00R08,2025-09-23 01:11:13.658927,52620,12,0,189,899.9979858398438,1748.0756,,1472.6412,2130.6516,0x58733d28dcfda66c,348.0772172027024,69.43111566629133,-24.63329088216092,0.55822724,0.8999749,,
131433,iic,SSP_GA_m31_GSS0_S0P00V00R08,2025-09-23 00:54:56.240677,52620,12,0,192,899.9982452392578,1963.8102,,1516.7035,2211.9727,0x58733d28dcfda66c,298.9547676152223,69.93013735684481,-13.730151268104454,0.56615746,0.93458176,,
131432,iic,,2025-09-23 00:51:38.657979,52617,0,8,7,4.800000190734863,,,,,0x58733d28dcfda66c,2.066048539203146,69.9731677511464,-7.464491699052894,0.6227185,0.89122045,,
131431,iic,SSP_GA_m31_GSS0_S0P00V00R07,2025-09-23 00:35:30.018197,52614,12,0,189,899.9992523193359,2220.8135,,1570.8359,2505.4207,0x58733d28dcfda66c,7.839857338600863,69.73725653575404,-0.33974174694907616,0.5110484,0.95524204,,
131430,iic,SSP_GA_m31_GSS0_S0P00V00R07,2025-09-23 00:19:12.736773,52614,12,0,193,899.9992523193359,2247.0935,,1694.5198,2477.1375,0x58733d28dcfda66c,16.378898482606086,68.93198436175206,10.256347871874038,0.5366253,0.9719843,,
131429,iic,,2025-09-23 00:15:44.449252,52611,0,8,9,4.800000190734863,,,,,0x58733d28dcfda66c,20.848105607209384,68.26478859230325,15.90011328238028,0.54418,0.9661337,,
131428,iic,SSP_GA_m31_GSS0_S0P00V00R06,2025-09-22 23:59:39.317875,52608,12,0,188,899.9977416992188,1740.5225,,1363.5393,2210.8413,0x58733d28dcfda66c,25.483087559909972,67.27299274879678,21.8612348925846,0.58552915,0.9511086,,
131427,iic,SSP_GA_m31_GSS0_S0P00V00R06,2025-09-22 23:43:22.523064,52608,12,0,191,899.9990081787109,1465.5215,,1273.6998,1993.923,0x58733d28dcfda66c,31.78296198234857,65.43575049816161,30.241009615108798,0.6502889,0.9369341,,
131426,iic,,2025-09-22 23:40:09.363531,52605,0,8,6,4.800000190734863,,,,,0x58733d28dcfda66c,34.87641325451079,64.26710001627605,34.551244644891646,0.64724845,0.95204633,,
131425,iic,SSP_GA_m31_GSS0_S0P00V00R05,2025-09-22 23:24:01.977712,52602,12,0,188,899.9987487792969,1560.2981,,1223.198,2053.0571,0x58733d28dcfda66c,37.88987603427877,62.81824233361201,38.85551423292894,0.6324448,0.9352767,,
131424,iic,SSP_GA_m31_GSS0_S0P00V00R05,2025-09-22 23:07:45.607510,52602,12,0,193,900.0,1230.768,,1140.0685,1590.9355,0x58733d28dcfda66c,41.93985655634286,60.36184131513886,45.02438401806262,0.6642666,0.9183061,,
131423,iic,,2025-09-22 23:04:25.668005,52599,0,8,7,4.800000190734863,,,,,0x58733d28dcfda66c,43.888148598049,58.900816875955336,48.21845527317213,0.54653573,0.95106626,,
131422,iic,SSP_GA_m31_GSS0_S0P00V00R04,2025-09-22 22:48:20.166883,52596,12,0,189,899.9984893798828,1161.3997,,1150.0746,1588.7594,0x58733d28dcfda66c,45.765634270016314,57.16726748987364,51.435341002129626,0.6751532,0.91625243,,
131421,iic,SSP_GA_m31_GSS0_S0P00V00R04,2025-09-22 22:32:07.562049,52596,12,0,190,899.9992370605469,1068.5048,,1026.0363,1498.778,0x58733d28dcfda66c,48.207467106696505,54.39093577267304,56.040698905003666,0.6876174,0.9063775,,
131420,iic,,2025-09-22 22:28:51.179616,52593,0,8,7,4.800000190734863,,,,,0x58733d28dcfda66c,49.371155116869055,52.779361227284305,58.4764634837275,0.68021744,0.91189367,,
131419,iic,SSP_GA_m31_GSS0_S0P00V00R03,2025-09-22 22:12:46.484229,52590,12,0,189,900.0005035400391,1057.2809,,900.22656,1443.9315,0x58733d28dcfda66c,50.474681995160346,50.90933024222744,60.96924357552641,0.6980251,0.90579784,,
131418,iic,SSP_GA_m31_GSS0_S0P00V00R03,2025-09-22 21:56:31.162956,52590,12,0,191,899.9987487792969,1508.9517,,1230.8181,2010.5237,0x58733d28dcfda66c,51.89499874463592,47.931805822307695,64.6513371181239,0.587483,0.9341269,,
131417,iic,,2025-09-22 21:53:08.121407,52587,0,8,8,4.800000190734863,,,,,0x58733d28dcfda66c,52.54833221435547,46.23885726928711,66.61629333496094,0.5827859,0.9432495,,
131416,iic,SSP_GA_m31_GSS0_S0P00V00R02,2025-09-22 21:37:02.589063,52584,12,0,189,899.9987487792969,1106.465,,592.70807,1464.5287,0x58733d28dcfda66c,53.149862999022794,44.274509953320184,68.69456145757107,0.6449861,0.9141018,,
131415,iic,SSP_GA_m31_GSS0_S0P00V00R02,2025-09-22 21:20:45.672012,52584,12,0,193,899.9990081787109,1275.3354,,627.32733,1624.3333,0x58733d28dcfda66c,53.8725032954253,41.202748784107136,71.78748382647215,0.61634773,0.917144,,
131414,iic,,2025-09-22 21:17:11.913892,52581,0,8,10,4.800000190734863,,,,,0x58733d28dcfda66c,54.180148552204,39.457554258149244,73.47090964481748,0.67557585,0.9040645,,
131413,iic,SSP_GA_m31_GSS0_S0P00V00R01,2025-09-22 21:01:06.275066,52578,12,0,188,899.9989929199219,753.042,,451.3816,1035.9663,0x58733d28dcfda66c,54.42846691829772,37.42690987422549,75.31270704598262,0.70103043,0.89166856,,
131412,iic,SSP_GA_m31_GSS0_S0P00V00R01,2025-09-22 20:44:51.558507,52578,12,0,192,899.9992523193359,840.7293,,401.90762,1049.5559,0x58733d28dcfda66c,54.65343091890409,34.32387291053673,78.03988552341214,0.6854198,0.8883977,,
131411,iic,,2025-09-22 20:41:23.707615,52575,0,8,9,4.800000190734863,,,,,0x58733d28dcfda66c,54.70663409762912,32.56447516547309,79.54501060203269,0.6652645,0.8723245,,
131410,iic,,2025-09-22 20:36:18.629634,,0,0,1,2.0,,,,,0x58733d28dcfda66c,76.42182159423828,39.41554260253906,65.3411750793457,0.7625633,0.82288367,,
131409,iic,SSP_CO_S25B_Sep_43,2025-09-22 20:18:36.982388,52569,12,0,208,899.9992523193359,1331.3073,1749.9132,960.4916,,0x10ce17c692e64a78,117.72040916461167,53.2628563348052,33.6718310989636,0.68354565,0.9048153,,
131408,iic,SSP_CO_S25B_Sep_43,2025-09-22 20:02:20.847768,52569,12,0,189,899.9987487792969,1814.1232,2089.5845,1003.7123,,0x10ce17c692e64a78,114.06498170716782,49.65467680475643,30.850972198244765,0.62856245,0.9128653,,
131407,iic,,2025-09-22 19:58:47.342786,52566,0,8,9,4.800000190734863,,,,,0x10ce17c692e64a78,112.34559716118707,47.725652906629776,29.596241067956996,0.57434505,0.92717373,,
131406,iic,SSP_CO_S25B_Sep_42,2025-09-22 19:42:41.911497,52563,12,0,189,899.9982604980469,1401.0964,1484.6757,600.1747,,0x49ec92006977ea33,111.28911336934031,46.411702702102055,28.822931792931065,0.63429236,0.9407609,,
131405,iic,SSP_CO_S25B_Sep_42,2025-09-22 19:26:28.395066,52563,12,0,192,899.9994964599609,1174.1309,1228.0759,462.24393,,0x49ec92006977ea33,108.62733213746702,42.82796146343281,26.992723544232256,0.70602506,0.9045805,,
131404,iic,,2025-09-22 19:22:42.688123,52560,0,8,12,4.800000190734863,,,,,0x49ec92006977ea33,107.23913504860617,40.770901188705906,26.09494076353131,0.7954535,0.86217475,,
